,DTS
43011,149.6096
43012,158.5
43013,158.5
43014,158.5
43015,163.25
43016,168.0
43017,172.75
43018,172.75
43019,170.3183
43020,166.0
43021,166.0
43022,170.5
43023,170.5
43024,170.5
43025,152.5
43026,152.5
43027,156.9887
43028,158.5
43029,158.983
43030,159.4756
43031,159.4756
43032,150.5336
43033,150.5336
43034,149.7803
43035,149.1361
43036,149.1361
43037,154.4764
43038,154.4764
43039,154.4764
43040,157.9376
43041,157.9376
43042,157.9376
43043,164.7884
43044,164.7884
43045,162.2635
43046,160.1433
43047,160.1433
43048,148.1644
43049,148.1644
43050,146.7421
43051,144.115
43052,144.115
43053,150.5581
43054,150.5581
43055,153.6349
43056,159.7905
43057,159.7805
43058,159.7288
43059,159.7288
43060,164.8476
43061,164.8476
43062,164.8476
43063,160.0046
43064,160.0046
43065,159.5327
43066,159.2704
43067,159.2704
43068,162.8131
43069,162.8131
43070,162.8131
43071,156.0042
43072,156.0042
43073,158.7763
43074,159.2493
43075,157.6925
43076,157.2014
43077,157.2014
43078,163.1366
43079,163.1366
43080,160.3883
43081,158.0259
43082,158.0259
43083,164.859
43084,164.859
43085,164.157
43086,162.4728
43087,162.4728
43088,161.1394
43089,161.1394
43090,157.5741
43091,156.1279
43092,139.0983
43093,119.5
43094,118.0597
43095,115.2747
43096,114.973
43097,114.1628
43098,114.1628
43099,107.5
43100,107.5
43101,109.8297
43102,113.5
43103,114.2481
43104,116.0486
43105,116.0486
43106,117.7522
43107,119.4558
43108,121.1594
43109,121.1594
43110,121.1594
43111,119.4756
43112,117.7917
43113,117.7917
43114,124.4973
43115,127.0
43116,133.9144
43117,137.88
43118,137.88
43119,129.8336
43120,129.8336
43121,140.9068
43122,143.2487
43123,146.2759
43124,147.0286
43125,147.8228
43126,148.2389
43127,148.2389
43128,155.5252
43129,155.5252
43130,145.5777
43131,142.9437
43132,149.2291
43133,153.25
43134,152.4782
43135,151.6487
43136,149.6601
43137,145.9604
43138,145.9604
43139,150.8944
43140,150.8944
43141,148.7901
43142,148.1438
43143,148.606
43144,148.9531
43145,148.6728
43146,148.1762
43147,145.7404
43148,138.4475
43149,140.9503
43150,149.1037
43151,148.6404
43152,146.9982
43153,146.9982
43154,148.6295
43155,148.6295
43156,145.7601
43157,144.1875
43158,145.1108
43159,147.25
43160,147.25
43161,156.2477
43162,156.2477
43163,149.5799
43164,143.4247
43165,144.3927
43166,149.1858
43167,149.1858
43168,136.3244
43169,136.3244
43170,151.6561
43171,154.75
43172,154.75
43173,148.95
43174,148.95
43175,144.0557
43176,136.7379
43177,136.7379
43178,145.2714
43179,145.2714
43180,145.2714
43181,144.7278
43182,144.1842
43183,144.1842
43184,144.1842
43185,150.4657
43186,150.4657
43187,144.1176
43188,142.0
43189,142.0
43190,144.8764
43191,144.8764
43192,144.8764
43193,148.6774
43194,148.6774
43195,151.2712
43196,151.7041
43197,151.5231
43198,151.4514
43199,151.2653
43200,151.0683
43201,152.2893
43202,154.7655
43203,154.7655
43204,148.7397
43205,148.7397
43206,145.5912
43207,143.3464
43208,143.3464
43209,154.0464
43210,154.0464
43211,154.0464
43212,160.6842
43213,160.6842
43214,147.3393
43215,144.3293
43216,154.4848
43217,158.4734
43218,160.1547
43219,161.2445
43220,161.5605
43221,161.9482
43222,158.3337
43223,149.84
43224,149.84
43225,159.2349
43226,159.2349
43227,156.6526
43228,150.1961
43229,149.7474
43230,147.8513
43231,149.4812
43232,158.441
43233,158.441
43234,149.8089
43235,149.8089
43236,151.8128
43237,153.1003
43238,149.0812
43239,141.7111
43240,143.4957
43241,149.9149
43242,149.5971
43243,148.0
43244,148.0
43245,152.8193
43246,152.8193
43247,152.1875
43248,152.0101
43249,158.9015
43250,163.6035
43251,164.7323
43252,166.7189
43253,166.7189
43254,161.2466
43255,161.2466
43256,159.1995
43257,157.0733
43258,158.4638
43259,160.5179
43260,159.3514
43261,156.2043
43262,156.2043
43263,156.1564
43264,156.1564
43265,157.7809
43266,158.1682
43267,155.0428
43268,153.0865
43269,156.5836
43270,162.0315
43271,159.4877
43272,153.7841
43273,153.868
43274,154.1501
43275,153.9093
43276,152.8619
43277,153.9724
43278,160.0
43279,160.0
43280,169.0
43281,169.0
43282,163.8829
43283,161.1186
43284,160.3408
43285,159.596
43286,159.2158
43287,158.2191
43288,157.2048
43289,151.1161
43290,151.1161
43291,158.5
43292,158.5
43293,153.0829
43294,151.5542
43295,153.9216
43296,156.6308
43297,156.0771
43298,154.75
43299,154.9371
43300,155.5
43301,154.0962
43302,146.787
43303,146.787
43304,152.5
43305,152.5
43306,149.3463
43307,143.4339
43308,143.4339
43309,136.8025
43310,136.8025
43311,137.5647
43312,137.8501
43313,142.4129
43314,147.4665
43315,147.4665
43316,142.75
43317,142.75
43318,142.2315
43319,142.0
43320,142.7193
43321,144.6373
43322,144.6373
43323,153.2119
43324,153.2119
43325,154.4276
43326,156.5318
43327,156.5318
43328,138.25
43329,138.25
43330,151.7771
43331,158.8294
43332,159.7465
43333,161.1947
43334,158.6787
43335,151.8821
43336,154.9084
43337,163.75
43338,160.0882
43339,146.5
43340,145.4753
43341,140.5
43342,140.5
43343,151.3622
43344,151.3622
43345,158.183
43346,161.8961
43347,161.8961
43348,148.7311
43349,148.7311
43350,151.6221
43351,155.5448
43352,154.3143
43353,151.5912
43354,150.9719
43355,148.75
43356,148.7759
43357,148.9075
43358,148.9075
43359,147.25
43360,147.25
43361,146.684
43362,146.5
43363,141.7621
43364,139.0
43365,145.4604
43366,152.2572
43367,155.4152
43368,162.25
43369,158.9709
43370,148.0
43371,150.8887
43372,162.25
43373,161.4163
43374,157.3498
43375,157.3498
43376,153.7621
43377,153.7621
43378,149.9872
43379,148.75
43380,147.1475
43381,146.5
43382,150.5134
43383,152.9468
43384,152.72799999999995
43385,152.4016
43386,153.39700000000005
43387,157.8932
43388,156.7564
43389,148.5296
43390,148.5296
43391,150.25
43392,150.25
43393,150.25
43394,148.75
43395,148.75
43396,146.9586
43397,146.5
43398,148.8585
43399,149.5
43400,150.0355
43401,150.2067
43402,144.6926
43403,142.3158
43404,151.9135
43405,161.5
43406,161.5
43407,164.5
43408,164.5
43409,150.7754
43410,148.3302
43411,162.001
43412,166.75
43413,157.5748
43414,151.6491
43415,150.4056
43416,149.5
43417,149.4242
43418,149.3442
43419,149.3442
43420,150.25
43421,150.25
43422,150.25
43423,149.3125
43424,148.375
43425,147.4375
43426,146.5
43427,146.5
43428,146.5
43429,148.1707
43430,148.1707
43431,150.1882
43432,153.25
43433,153.25
43434,145.75
43435,145.75
43436,145.75
43437,146.5
43438,146.5
43439,146.5
43440,147.4138
43441,148.3276
43442,149.2414
43443,150.1552
43444,150.1552
43445,151.2979
43446,151.75
43447,157.6411
43448,161.8473
43449,157.7567
43450,148.75
43451,148.75
43452,146.4715
43453,144.1931
43454,144.1931
43455,145.6053
43456,145.9439
43457,145.7823
43458,145.7217
43459,147.9409
43460,149.6632
43461,149.6632
43462,156.6216
43463,156.6216
43464,151.4026
43465,145.3519
43466,145.3519
43467,150.9631
43468,150.9631
43469,150.9631
43470,144.2031
43471,144.2031
43472,144.2031
43473,144.507
43474,144.811
43475,144.811
43476,144.811
43477,138.1526
43478,138.1526
43479,140.6892
43480,142.0
43481,141.8032
43482,141.5247
43483,140.6555
43484,139.0748
43485,139.0748
43486,143.19
43487,143.19
43488,143.19
43489,157.0014
43490,157.0014
43491,157.0014
43492,167.5094
43493,167.5094
43494,169.1727
43495,171.5694
43496,171.5694
43497,163.5135
43498,163.5135
43499,162.2657
43500,159.6586
43501,159.6586
43502,159.5648
43503,159.4711
43504,159.3774
43505,159.3774
43506,153.6917
43507,145.2005
43508,145.2005
43509,139.4685
43510,139.4685
43511,141.1954
43512,141.5942
43513,151.7367
43514,157.1962
43515,157.1962
43516,155.4597
43517,153.7231
43518,151.9866
43519,150.25
43520,150.25
43521,150.25
43522,163.0
43523,163.0
43524,154.8737
43525,148.0
43526,148.0
43527,148.7428
43528,148.7428
43529,148.7428
43530,147.9786
43531,147.9786
43532,147.9786
43533,150.7002
43534,150.7002
43535,153.5072
43536,158.2698
43537,158.2698
43538,155.7944
43539,155.7944
43540,153.9008
43541,149.2697
43542,149.2697
43543,157.1822
43544,157.1822
43545,150.3995
43546,146.6451
43547,146.6451
43548,158.4121
43549,158.4121
43550,155.5147
43551,154.4981
43552,152.912
43553,150.0994
43554,150.7137
43555,153.4902
43556,153.4902
43557,160.6583
43558,160.6583
43559,159.7363
43560,158.5033
43561,156.7593
43562,153.2179
43563,153.2179
43564,173.6204
43565,173.6204
43566,168.361
43567,166.375
43568,173.1296
43569,175.7599
43570,173.3884
43571,172.2498
43572,174.9164
43573,178.7031
43574,178.7031
43575,188.314
43576,188.314
43577,180.8882
43578,175.2637
43579,175.2637
43580,179.2423
43581,179.2423
43582,182.5406
43583,183.3298
43584,185.9203
43585,187.4813
43586,187.3363
43587,187.0362
43588,187.0362
43589,183.0549
43590,179.0736
43591,179.0736
43592,184.3646
43593,190.0
43594,190.0
43595,186.1511
43596,186.1511
43597,179.202
43598,177.2464
43599,173.1424
43600,170.1634
43601,173.6323
43602,180.205
43603,179.324
43604,176.1461
43605,175.9181
43606,174.6467
43607,174.6467
43608,171.6265
43609,171.6265
43610,173.9401
43611,174.8712
43612,179.5927
43613,186.3522
43614,186.3522
43615,171.25
43616,171.25
43617,169.8312
43618,167.9354
43619,167.9354
43620,172.0568
43621,172.0568
43622,173.3781
43623,177.5993
43624,177.3915
43625,176.5231
43626,175.2846
43627,168.46900000000005
43628,168.46900000000005
43629,176.3515
43630,176.3515
43631,167.5375
43632,164.2786
43633,164.2786
43634,165.7113
43635,165.7113
43636,173.3588
43637,176.2791
43638,169.1574
43639,164.9283
43640,173.8225
43641,181.7478
43642,178.8536
43643,175.5388
43644,180.3561
43645,188.1103
43646,188.1097
43647,188.1086
43648,188.1086
43649,184.3431
43650,184.3431
43651,190.7474
43652,193.1968
43653,190.0183
43654,187.3324
43655,187.3324
43656,191.5279
43657,191.5279
43658,197.5734
43659,198.6183
43660,190.1813
43661,185.8679
43662,181.2182
43663,169.3453
43664,169.3453
43665,181.2882
43666,181.2882
43667,171.8501
43668,167.942
43669,165.1276
43670,163.566
43671,163.566
43672,160.5457
43673,160.5457
43674,160.5457
43675,164.0114
43676,164.0114
43677,163.96099999999996
43678,163.9114
43679,163.6629
43680,163.3748
43681,164.05200000000005
43682,164.922
43683,164.922
43684,164.0101
43685,164.0101
43686,162.1487
43687,161.173
43688,161.173
43689,154.9654
43690,154.9654
43691,154.9654
43692,157.0823
43693,159.1991
43694,159.1991
43695,164.4727
43696,165.9152
43697,165.9152
43698,156.5814
43699,156.5814
43700,163.9097
43701,165.3241
43702,159.1201
43703,154.6262
43704,157.377
43705,167.2701
43706,167.2701
43707,169.1465
43708,169.1465
43709,166.8419
43710,166.3077
43711,169.2034
43712,170.8738
43713,169.5344
43714,166.1491
43715,166.1491
43716,173.2133
43717,173.2133
43718,171.8846
43719,170.8969
43720,170.8969
43721,166.7016
43722,162.5062
43723,158.3109
43724,154.1155
43725,149.9202
43726,149.9202
43727,151.3556
43728,152.5
43729,153.9371
43730,155.5
43731,155.5
43732,150.7704
43733,150.7704
43734,143.3044
43735,140.5
43736,147.0744
43737,152.2461
43738,152.2461
43739,137.7312
43740,137.7312
43741,137.7312
43742,147.3506
43743,147.3506
43744,148.9211
43745,149.5
43746,153.2629
43747,158.5
43748,158.5
43749,158.6795
43750,158.859
43751,159.0385
43752,159.0385
43753,159.0385
43754,148.3317
43755,148.3317
43756,147.3279
43757,146.0591
43758,146.0591
43759,159.3827
43760,159.3827
43761,156.1661
43762,155.1894
43763,147.0668
43764,136.0
43765,136.0
43766,154.0
43767,154.0
43768,154.0
43769,148.0
43770,148.0
43771,148.0
43772,153.4293
43773,153.4293
43774,153.4293
43775,152.5897
43776,151.75
43777,151.75
43778,151.75
43779,144.4162
43780,144.4162
43781,146.4163
43782,147.5832
43783,148.0596
43784,148.4388
43785,148.5004
43786,148.5859
43787,148.5859
43788,153.5638
43789,153.5638
43790,157.1608
43791,160.9158
43792,161.357
43793,162.7439
43794,161.1997
43795,154.4984
43796,154.4984
43797,153.7427
43798,153.7427
43799,147.1097
43800,143.8244
43801,144.9874
43802,146.5
43803,146.5
43804,146.6869
43805,146.6869
43806,150.5835
43807,152.9128
43808,151.6588
43809,148.275
43810,149.3105
43811,152.2438
43812,150.7714
43813,145.75
43814,147.1385
43815,153.9537
43816,153.9537
43817,148.5422
43818,148.5422
43819,149.2462
43820,149.5
43821,150.9104
43822,151.9628
43823,150.9449
43824,149.8051
43825,146.9277
43826,141.25
43827,141.9737
43828,145.0
43829,145.101
43830,145.8145
43831,145.8145
43832,145.293
43833,144.7715
43834,144.25
43835,144.25
43836,143.3165
43837,142.75
43838,144.1166
43839,145.7628
43840,146.2493
43841,147.1445
43842,151.4131
43843,161.0963
43844,160.9533
43845,160.4892
43846,160.4061
43847,159.9711
43848,159.9711
43849,166.549
43850,166.549
43851,165.6274
43852,165.269
43853,165.269
43854,164.19400000000005
43855,164.19400000000005
43856,166.0165
43857,167.613
43858,167.613
43859,171.25
43860,171.25
43861,171.2109
43862,171.1893
43863,171.1893
43864,169.0464
43865,169.0464
43866,165.3869
43867,164.2088
43868,162.4061
43869,159.4377
43870,159.4377
43871,157.0988
43872,157.0988
43873,156.0684
43874,155.8641
43875,150.431
43876,146.0886
43877,145.1774
43878,142.153
43879,142.153
43880,140.3345
43881,140.3345
43882,139.4542
43883,138.6729
43884,138.1956
43885,136.6615
43886,136.6615
43887,140.151
43888,140.151
43889,140.151
43890,144.9021
43891,144.9021
43892,142.827
43893,141.4027
43894,141.4027
43895,147.6257
43896,147.6257
43897,147.6257
43898,147.6396
43899,147.6396
43900,144.5614
43901,143.6612
43902,143.6612
43903,149.8065
43904,149.8065
43905,149.1194
43906,148.8713
43907,145.7832
43908,142.5629
43909,144.7175
43910,150.6178
43911,150.9823
43912,152.2427
43913,152.2427
43914,150.4777
43915,150.4777
43916,150.7135
43917,150.9757
43918,150.7927
43919,150.4529
43920,149.6709
43921,146.5
43922,146.5
43923,145.9299
43924,145.9299
43925,145.9299
43926,151.75
43927,151.75
43928,150.7088
43929,149.3493
43930,152.4769
43931,161.5
43932,161.5
43933,149.5915
43934,149.5915
43935,151.9094
43936,158.6134
43937,158.4543
43938,157.7041
43939,157.7041
43940,153.22
43941,153.22
43942,152.751
43943,152.6695
43944,153.8436
43945,154.2997
43946,148.3551
43947,140.4288
43948,140.4288
43949,156.3027
43950,156.3027
43951,152.2319
43952,151.4412
43953,144.8892
43954,142.4224
43955,146.7188
43956,149.5694
43957,150.3563
43958,151.0
43959,151.0
43960,163.0448
43961,163.0448
43962,163.0448
43963,151.6217
43964,151.6217
43965,151.6217
43966,163.0
43967,163.0
43968,159.8558
43969,153.9401
43970,155.204
43971,160.1548
43972,161.2007
43973,168.25
43974,168.25
43975,148.75
43976,148.75
43977,148.75
43978,148.6034
43979,148.4569
43980,148.3103
43981,148.3103
43982,139.1691
43983,137.5
43984,150.9466
43985,155.6772
43986,151.3107
43987,143.5
43988,143.5
43989,148.0
43990,148.0
43991,148.0
43992,150.0896
43993,152.1792
43994,152.1792
43995,151.8972
43996,151.0
43997,151.0
43998,157.9593
43999,157.9593
44000,157.9593
44001,155.4724
44002,155.4724
44003,161.0952
44004,162.25
44005,152.8587
44006,149.5
44007,151.7001
44008,154.0
44009,157.2581
44010,166.75
44011,166.75
44012,157.3865
44013,157.3865
44014,161.9224
44015,163.4948
44016,161.1463
44017,158.6209
44018,158.6209
44019,159.4788
44020,159.4788
44021,155.5121
44022,154.351
44023,153.5456
44024,152.1125
44025,152.1125
44026,153.2309
44027,153.2309
44028,149.5267
44029,148.6993
44030,150.4247
44031,151.0495
44032,150.4614
44033,149.5
44034,149.5
44035,146.9324
44036,146.9324
44037,146.5556
44038,146.2385
44039,145.371
44040,142.4813
44041,142.1145
44042,140.4179
44043,140.4179
44044,142.8206
44045,142.8206
44046,142.8206
44047,143.9686
44048,143.9686
44049,144.6678
44050,145.5708
44051,145.5708
44052,149.8183
44053,149.8183
44054,150.4952
44055,150.8761
44056,151.5838
44057,152.1207
44058,147.7203
44059,143.5313
44060,143.5313
44061,144.2888
44062,144.2888
44063,144.2888
44064,140.804
44065,140.804
44066,140.8028
44067,140.8018
44068,141.0053
44069,142.0065
44070,142.0065
44071,148.1743
44072,148.1743
44073,143.1736
44074,134.5778
44075,134.5778
44076,143.5191
44077,143.5191
44078,143.3082
44079,142.75
44080,142.75
44081,138.25
44082,138.25
44083,137.3836
44084,136.8331
44085,136.8331
44086,137.9676
44087,139.102
44088,139.102
44089,138.0505
44090,137.8342
44091,142.5393
44092,146.1067
44093,146.1067
44094,135.576
44095,135.576
44096,135.576
44097,142.3521
44098,142.3521
44099,140.4016
44100,139.2103
44101,139.4894
44102,139.9731
44103,139.0765
44104,136.4349
44105,137.118
44106,140.1921
44107,140.4174
44108,141.7053
44109,141.7053
44110,140.577
44111,140.577
44112,140.5807
44113,140.5844
44114,140.5844
44115,139.5733
44116,139.5733
44117,139.5733
44118,143.5384
44119,143.5384
44120,143.5384
44121,140.6685
44122,140.6685
44123,140.6685
44124,138.5906
44125,138.5906
44126,138.7785
44127,139.0065
44128,139.0065
44129,135.6983
44130,135.6983
44131,135.6983
44132,137.2335
44133,138.7686
44134,138.7686
44135,138.70600000000002
44136,138.6767
44137,138.7939
44138,138.891
44139,138.891
44140,134.6704
44141,134.6704
44142,131.2075
44143,129.1347
44144,130.0238
44145,130.7542
44146,132.0513
44147,134.2694
44148,134.2694
44149,145.2004
44150,145.2004
44151,141.7751
44152,140.5036
44153,144.4602
44154,146.5
44155,145.5677
44156,144.8593
44157,144.8593
44158,147.7406
44159,147.7406
44160,150.0015
44161,152.3628
44162,152.3628
44163,149.0816
44164,149.0816
44165,146.2484
44166,143.5192
44167,144.4839
44168,151.0
44169,151.0
44170,147.7002
44171,147.7002
44172,148.5496
44173,149.5139
44174,149.5139
44175,148.0
44176,148.0
44177,148.0
44178,148.765
44179,149.53
44180,150.295
44181,150.295
44182,150.295
44183,148.3029
44184,148.3029
44185,156.8217
44186,161.1536
44187,157.2598
44188,152.9625
44189,152.9625
44190,151.75
44191,151.75
44192,151.75
44193,147.3207
44194,147.3207
44195,147.3207
44196,154.2809
44197,154.2809
44198,154.2809
44199,152.0845
44200,152.0845
44201,148.2735
44202,140.5
44203,145.6124
44204,165.3493
44205,165.3493
44206,152.5
44207,152.5
44208,147.3012
44209,146.2879
44210,142.7955
