,GR,DT,DRES,DEN,Depth,COND,CAL,Zone_Tertiary,Zone_Paleocene,Zone_Chalk,Zone_Jurassic
3222,48.1433,99.0696,0.9199,2.3264,8199.5,1087.0747,8.2628,0,1,0,0
3223,49.2872,99.0718,0.9231,2.3186,8200.0,1083.3063,8.2646,0,1,0,0
3224,49.456,99.0739,0.9429,2.326,8200.5,1060.5579,8.2663,0,1,0,0
3225,50.5599,99.076,0.9756,2.3437,8201.0,1025.0103,8.3014,0,1,0,0
3226,52.3779,99.0782,0.973,2.3553,8201.5,1027.7493,8.3186,0,1,0,0
3227,53.791,99.7304,0.9734,2.369,8202.0,1027.3269,8.3401,0,1,0,0
3228,53.6215,100.608,0.9525,2.377,8202.5,1049.8688,8.3253,0,1,0,0
3229,53.5841,98.7993,0.883,2.3781,8203.0,1132.5028,8.3077,0,1,0,0
3230,56.0972,98.9058,0.9045,2.377,8203.5,1105.5831,8.3086,0,1,0,0
3231,60.2404,99.5624,1.1458,2.3923,8204.0,872.7527,8.3476,0,1,0,0
3232,63.7788,100.4889,1.3841,2.3975,8204.5,722.4911,8.3823,0,1,0,0
3233,61.6717,101.0821,0.866,2.3828,8205.0,1154.7344,8.3487,0,1,0,0
3234,56.2002,103.3361,0.6367,2.3471,8205.5,1570.5985,8.3006,0,1,0,0
3235,50.0233,105.5017,0.6392,2.3276,8206.0,1564.4557,8.2585,0,1,0,0
3236,46.3209,106.74,0.6406,2.3271,8206.5,1561.0365,8.2803,0,1,0,0
3237,45.9131,107.0292,0.6876,2.3311,8207.0,1454.3339,8.314,0,1,0,0
3238,47.4,105.5796,0.7249,2.3544,8207.5,1379.5006,8.3585,0,1,0,0
3239,49.6195,104.0861,0.7827,2.3719,8208.0,1277.6287,8.38,0,1,0,0
3240,51.0087,102.5926,0.8155,2.3897,8208.5,1226.2416,8.3803,0,1,0,0
3241,52.0583,101.6916,0.8046,2.3988,8209.0,1242.8536,8.3802,0,1,0,0
3242,53.6476,101.0286,0.8453,2.4141,8209.5,1183.012,8.3992,0,1,0,0
3243,57.085,100.9118,0.8922,2.4191,8210.0,1120.825,8.4604,0,1,0,0
3244,62.6073,100.906,0.9165,2.4163,8210.5,1091.1075,8.5052,0,1,0,0
3245,69.3719,102.1056,0.7801,2.398,8211.0,1281.887,8.5091,0,1,0,0
3246,73.7999,102.3633,0.7189,2.3805,8211.5,1391.014,8.4749,0,1,0,0
3247,78.2287,102.3633,0.7009,2.3643,8212.0,1426.7371,8.4407,0,1,0,0
3248,82.6618,102.6268,0.695,2.3589,8212.5,1438.8489,8.4061,0,1,0,0
3249,86.9903,104.0553,0.6821,2.3578,8213.0,1466.0607,8.3634,0,1,0,0
3250,90.7653,105.2821,0.6479,2.3545,8213.5,1543.4481,8.3411,0,1,0,0
3251,92.2929,105.2821,0.6335,2.3528,8214.0,1578.5320000000004,8.3414,0,1,0,0
3252,89.8165,105.2821,0.6443,2.3485,8214.5,1552.072,8.3539,0,1,0,0
3253,87.84700000000002,106.7415,0.6521,2.3524,8215.0,1533.5071,8.3663,0,1,0,0
3254,88.4055,106.7415,0.6579999999999999,2.3643,8215.5,1519.7568,8.3465,0,1,0,0
3255,92.6423,108.4462,0.6748,2.3784,8216.0,1481.9207,8.3009,0,1,0,0
3256,96.6012,110.0646,0.6849,2.3871,8216.5,1460.0671,8.3266,0,1,0,0
3257,100.4101,110.4541,0.6785,2.3984,8217.0,1473.8394,8.3409,0,1,0,0
3258,103.2048,111.0894,0.6728,2.407,8217.5,1486.3258,8.3674,0,1,0,0
3259,102.759,111.0323,0.6888,2.4093,8218.0,1451.8003,8.4005,0,1,0,0
3260,100.9011,110.721,0.6751,2.4072,8218.5,1481.2620000000004,8.4217,0,1,0,0
3261,98.5405,109.922,0.6765,2.4131,8219.0,1478.1965,8.4219,0,1,0,0
3262,97.0744,109.6469,0.6609,2.4208,8219.5,1513.0883,8.422,0,1,0,0
3263,95.9404,109.6468,0.6458,2.4313,8220.0,1548.467,8.3763,0,1,0,0
3264,96.0322,109.6462,0.6412,2.4491,8220.5,1559.5758,8.3167,0,1,0,0
3265,97.2493,109.6457,0.6428,2.4588,8221.0,1555.6938,8.3024,0,1,0,0
3266,97.98,109.6455,0.6536,2.4539,8221.5,1529.9878,8.3047,0,1,0,0
3267,95.8254,107.9728,0.6679,2.4272,8222.0,1497.2301,8.3024,0,1,0,0
3268,93.6659,107.8213,0.6972,2.4031,8222.5,1434.3087,8.2864,0,1,0,0
3269,90.4187,107.8213,0.7312,2.3906,8223.0,1367.6149,8.2705,0,1,0,0
3270,88.7351,107.8213,0.7423,2.3921,8223.5,1347.1643,8.2638,0,1,0,0
3271,88.4956,107.8213,0.7199,2.3948,8224.0,1389.0818,8.261000000000001,0,1,0,0
3272,88.7959,108.9159,0.6794,2.398,8224.5,1471.8868,8.2859,0,1,0,0
3273,89.2142,110.0483,0.6809,2.4109,8225.0,1468.6445,8.2991,0,1,0,0
3274,92.0711,111.1701,0.7637,2.4269,8225.5,1309.4147,8.3,0,1,0,0
3275,96.9519,111.2032,0.8928,2.4461,8226.0,1120.0718,8.301,0,1,0,0
3276,102.1279,111.2148,1.1088,2.4516,8226.5,901.8759,8.301,0,1,0,0
3277,102.7072,112.3077,1.2323,2.4524,8227.0,811.4907,8.3632,0,1,0,0
3278,99.2941,112.8565,0.9741,2.4523,8227.5,1026.5886,8.3723,0,1,0,0
3279,95.457,112.4792,0.8475,2.4503,8228.0,1179.9409,8.3576,0,1,0,0
3280,93.3315,111.5694,0.8327,2.4437,8228.5,1200.9127,8.3507,0,1,0,0
3281,95.5422,111.517,0.7761,2.4191,8229.0,1288.4938,8.3751,0,1,0,0
3282,97.8799,112.4362,0.7647,2.415,8229.5,1307.7024,8.3293,0,1,0,0
3283,98.9446,113.2473,0.7752,2.4196,8230.0,1289.9896,8.2896,0,1,0,0
3284,97.973,113.9553,0.8457,2.4306,8230.5,1182.4524,8.2957,0,1,0,0
3285,96.4515,114.327,0.8712,2.4330000000000003,8231.0,1147.842,8.3014,0,1,0,0
3286,94.6235,114.6454,0.7829999999999999,2.4339,8231.5,1277.1392,8.2989,0,1,0,0
3287,92.618,115.4198,0.7171,2.4373,8232.0,1394.5056,8.28,0,1,0,0
3288,92.8718,116.4352,0.7022,2.434,8232.5,1424.0957,8.2609,0,1,0,0
3289,96.8522,117.4417,0.8026,2.4298,8233.0,1245.9506,8.2612,0,1,0,0
3290,100.6356,118.3735,0.9883,2.4228,8233.5,1011.8385,8.2619,0,1,0,0
3291,102.2714,118.7945,0.9581,2.4194,8234.0,1043.7324,8.2799,0,1,0,0
3292,101.473,118.7945,0.8317,2.4165,8234.5,1202.3566,8.3291,0,1,0,0
3293,98.2358,118.7945,0.7793,2.4164,8235.0,1283.2029,8.3265,0,1,0,0
3294,97.1069,118.7945,0.7127,2.4182,8235.5,1403.1149,8.3183,0,1,0,0
3295,96.1877,118.7945,0.6694,2.42,8236.0,1493.8751,8.3102,0,1,0,0
3296,94.5304,118.3071,0.6089,2.4227,8236.5,1642.3058,8.302,0,1,0,0
3297,90.3437,117.1072,0.5865,2.4248,8237.0,1705.0299,8.3015,0,1,0,0
3298,87.4091,115.7912,0.6131,2.4305,8237.5,1631.0553,8.3015,0,1,0,0
3299,85.0945,114.1696,0.633,2.428,8238.0,1579.7788,8.2951,0,1,0,0
3300,83.8354,112.9336,0.6321,2.4259,8238.5,1582.0282,8.2869,0,1,0,0
3301,80.6887,112.3384,0.6391,2.4155,8239.0,1564.7003,8.2773,0,1,0,0
3302,75.5821,112.5624,0.6687,2.4130000000000003,8239.5,1495.439,8.264,0,1,0,0
3303,70.6723,112.71,0.6697,2.4158,8240.0,1493.2058,8.2675,0,1,0,0
3304,63.9702,112.8565,0.66,2.4213,8240.5,1515.1515,8.2822,0,1,0,0
3305,61.7808,113.0024,0.6392,2.4259,8241.0,1564.4557,8.297,0,1,0,0
3306,61.624,113.1484,0.6464,2.4173,8241.5,1547.0298,8.263,0,1,0,0
3307,63.5061,113.2944,0.6494,2.4090000000000003,8242.0,1539.8829,8.2703,0,1,0,0
3308,66.2932,114.4605,0.6479,2.3992,8242.5,1543.4481,8.301,0,1,0,0
3309,70.5676,114.7662,0.6218,2.4004,8243.0,1608.2341,8.307,0,1,0,0
3310,75.6272,114.7662,0.6281,2.4090000000000003,8243.5,1592.1033,8.3263,0,1,0,0
3311,79.7895,114.7662,0.6329,2.4219,8244.0,1580.0284,8.3301,0,1,0,0
3312,83.5931,114.7662,0.615,2.4287,8244.5,1626.0162,8.3085,0,1,0,0
3313,85.4912,114.7662,0.61,2.4318,8245.0,1639.3442,8.3319,0,1,0,0
3314,84.5173,113.8542,0.6467,2.4186,8245.5,1546.312,8.3412,0,1,0,0
3315,83.3097,113.0974,0.6845,2.4069,8246.0,1460.9204,8.325,0,1,0,0
3316,81.7124,112.6969,0.691,2.3972,8246.5,1447.178,8.309,0,1,0,0
3317,78.3248,112.0308,0.6993,2.3974,8247.0,1430.0015,8.3008,0,1,0,0
3318,74.2281,111.4828,0.7006,2.4094,8247.5,1427.3479,8.2988,0,1,0,0
3319,72.1877,111.4828,0.7012,2.4248,8248.0,1426.1266,8.2996,0,1,0,0
3320,70.4542,111.9611,0.7014,2.4307,8248.5,1425.72,8.3171,0,1,0,0
3321,70.4475,112.5906,0.7013,2.4328,8249.0,1425.9232,8.3376,0,1,0,0
3322,74.9996,112.5882,0.6878,2.4233,8249.5,1453.911,8.3396,0,1,0,0
3323,78.4549,112.5847,0.6815,2.4214,8250.0,1467.3514,8.3402,0,1,0,0
3324,79.8598,112.9147,0.6663,2.425,8250.5,1500.8254,8.3416,0,1,0,0
3325,80.4897,114.1951,0.6508,2.4267,8251.0,1536.5704,8.3415,0,1,0,0
3326,82.0298,115.4755,0.6259,2.4215,8251.5,1597.6993,8.3423,0,1,0,0
3327,83.7412,116.8884,0.6241,2.417,8252.0,1602.3073,8.3432,0,1,0,0
3328,83.6035,117.24,0.6384,2.415,8252.5,1566.4160000000004,8.3434,0,1,0,0
3329,81.7953,117.5412,0.6576,2.4174,8253.0,1520.6813,8.3373,0,1,0,0
3330,80.7151,117.6957,0.6621,2.421,8253.5,1510.3458,8.3051,0,1,0,0
3331,81.8117,117.729,0.6384,2.423,8254.0,1566.4160000000004,8.3072,0,1,0,0
3332,85.3011,117.7623,0.6252,2.4221,8254.5,1599.4883,8.3093,0,1,0,0
3333,85.7949,117.7956,0.6222,2.4207,8255.0,1607.2002,8.3008,0,1,0,0
3334,85.8342,117.8289,0.6173,2.4232,8255.5,1619.958,8.2987,0,1,0,0
3335,86.7993,117.8255,0.6045,2.4290000000000003,8256.0,1654.2598,8.2999,0,1,0,0
3336,88.6229,117.7724,0.5852,2.435,8256.5,1708.8175,8.3012,0,1,0,0
3337,90.3015,117.7192,0.6035,2.436,8257.0,1657.0009,8.3025,0,1,0,0
3338,89.48299999999998,117.4174,0.6199,2.4279,8257.5,1613.1635,8.3273,0,1,0,0
3339,85.9336,116.8082,0.6117,2.4311,8258.0,1634.7883,8.3674,0,1,0,0
3340,84.5898,115.8616,0.6201,2.4385,8258.5,1612.6431,8.3901,0,1,0,0
3341,85.3323,115.6,0.6217,2.44,8259.0,1608.4929,8.4034,0,1,0,0
3342,88.1675,115.3969,0.6287,2.4381,8259.5,1590.5837,8.4166,0,1,0,0
3343,92.6699,114.0547,0.6308,2.4326,8260.0,1585.2885,8.3933,0,1,0,0
3344,96.4655,113.7906,0.6525,2.4265,8260.5,1532.5671,8.3763,0,1,0,0
3345,98.3408,113.2962,0.6946,2.4242,8261.0,1439.6775,8.3414,0,1,0,0
3346,97.0767,111.9389,0.7167,2.4223,8261.5,1395.2839,8.297,0,1,0,0
3347,93.3288,110.0205,0.7345,2.4099,8262.0,1361.4705,8.2994,0,1,0,0
3348,88.2155,110.0205,0.7290000000000001,2.3979,8262.5,1371.7422,8.3018,0,1,0,0
3349,78.2779,110.1046,0.7702,2.3929,8263.0,1298.364,8.3009,0,1,0,0
3350,69.3253,110.2574,0.8039,2.3991,8263.5,1243.9358,8.2986,0,1,0,0
3351,67.7904,111.9246,0.8309,2.4079,8264.0,1203.5143,8.302999999999999,0,1,0,0
3352,67.5554,113.0195,0.8099,2.4137,8264.5,1234.7203,8.3226,0,1,0,0
3353,68.141,114.2184,0.7859,2.4133,8265.0,1272.4265,8.3421,0,1,0,0
3354,68.1471,115.1096,0.7511,2.4086,8265.5,1331.3806,8.3617,0,1,0,0
3355,68.9186,115.781,0.7078,2.4043,8266.0,1412.8285,8.3851,0,1,0,0
3356,72.5845,115.8576,0.6859,2.4083,8266.5,1457.9385,8.3822,0,1,0,0
3357,76.5635,115.8589,0.6477,2.4162,8267.0,1543.9247,8.3766,0,1,0,0
3358,81.8905,115.8621,0.632,2.4301,8267.5,1582.2784,8.3717,0,1,0,0
3359,85.4502,115.8653,0.6305,2.4431,8268.0,1586.0427,8.3721,0,1,0,0
3360,88.921,115.8685,0.6545,2.4529,8268.5,1527.8839,8.3015,0,1,0,0
3361,90.0199,115.8184,0.647,2.4529,8269.0,1545.595,8.3016,0,1,0,0
3362,90.7851,115.6235,0.6503,2.4512,8269.5,1537.7517,8.3017,0,1,0,0
3363,94.7701,115.4286,0.6565,2.451,8270.0,1523.2292,8.3018,0,1,0,0
3364,98.8888,115.2338,0.6545,2.4515,8270.5,1527.8839,8.3018,0,1,0,0
3365,101.444,114.8678,0.669,2.4466,8271.0,1494.7682,8.3018,0,1,0,0
3366,101.9521,114.2892,0.7069,2.4392,8271.5,1414.6272,8.3018,0,1,0,0
3367,101.6305,113.9712,0.7390000000000001,2.4368,8272.0,1353.1799,8.3021,0,1,0,0
3368,101.4103,113.8072,0.7346,2.4387,8272.5,1361.285,8.3112,0,1,0,0
3369,102.6592,113.6431,0.7442,2.44,8273.0,1343.7249,8.3203,0,1,0,0
3370,104.114,113.479,0.7574,2.44,8273.5,1320.3064,8.3622,0,1,0,0
3371,104.6642,113.315,0.7689,2.442,8274.0,1300.5593,8.3825,0,1,0,0
3372,104.6224,113.1432,0.7637,2.4438,8274.5,1309.4147,8.3812,0,1,0,0
3373,103.9931,112.5157,0.7603,2.4376,8275.0,1315.2703,8.3788,0,1,0,0
3374,103.1234,112.127,0.7551,2.4322,8275.5,1324.3279,8.3763,0,1,0,0
3375,102.8016,111.9886,0.7389,2.4311,8276.0,1353.3629999999996,8.3384,0,1,0,0
3376,101.9336,111.8503,0.7140000000000001,2.4399,8276.5,1400.5603,8.3016,0,1,0,0
3377,102.0054,112.5771,0.7236,2.4424,8277.0,1381.979,8.3017,0,1,0,0
3378,102.8951,113.5919,0.7063,2.4457,8277.5,1415.829,8.3018,0,1,0,0
3379,103.1063,113.5291,0.6631,2.4428,8278.0,1508.0681,8.3021,0,1,0,0
3380,101.797,112.5798,0.6562,2.4378,8278.5,1523.9257,8.302,0,1,0,0
3381,99.0842,111.1154,0.6938,2.4264,8279.0,1441.3376,8.2757,0,1,0,0
3382,96.759,110.1231,0.7555,2.4213,8279.5,1323.6267,8.3044,0,1,0,0
3383,95.6104,109.3068,0.8252,2.4263,8280.0,1211.8274,8.3148,0,1,0,0
3384,95.1121,108.9448,0.9052,2.4346,8280.5,1104.7283,8.3252,0,1,0,0
3385,96.4268,109.6649,0.8657,2.4376,8281.0,1155.1345,8.3356,0,1,0,0
3386,99.17,111.1413,0.7826,2.4326,8281.5,1277.792,8.3015,0,1,0,0
3387,102.1599,111.8633,0.7765,2.43,8282.0,1287.8301,8.3426,0,1,0,0
3388,104.2226,111.8633,0.7844,2.4321,8282.5,1274.8597,8.3497,0,1,0,0
3389,100.4946,111.8633,0.7895,2.4297,8283.0,1266.6244,8.3664,0,1,0,0
3390,97.0086,111.8633,0.7877,2.4286,8283.5,1269.5188,8.3797,0,1,0,0
3391,95.2563,110.0393,0.7701,2.4303,8284.0,1298.5327,8.392999999999999,0,1,0,0
3392,93.8607,110.0393,0.7617,2.4359,8284.5,1312.8529,8.3821,0,1,0,0
3393,94.1702,110.0393,0.7565,2.436,8285.0,1321.8771,8.3646,0,1,0,0
3394,93.8208,110.0393,0.7808,2.43,8285.5,1280.7377,8.3058,0,1,0,0
3395,92.9223,110.0393,0.7909,2.4241,8286.0,1264.3823,8.3005,0,1,0,0
3396,92.4109,110.0393,0.7956,2.4245,8286.5,1256.9131,8.3032,0,1,0,0
3397,93.3448,110.0393,0.7939,2.4286,8287.0,1259.6045,8.3005,0,1,0,0
3398,94.2043,109.7341,0.7907,2.4311,8287.5,1264.7021,8.2983,0,1,0,0
3399,94.0299,108.5801,0.7926,2.426,8288.0,1261.6705,8.3005,0,1,0,0
3400,90.8913,108.8284,0.7926,2.4276,8288.5,1261.6705,8.2999,0,1,0,0
3401,86.9117,110.7734,0.7873,2.4332,8289.0,1270.1638,8.2993,0,1,0,0
3402,87.3977,110.6818,0.785,2.4456,8289.5,1273.8853,8.2988,0,1,0,0
3403,89.619,110.4797,0.794,2.4483,8290.0,1259.4458,8.3024,0,1,0,0
3404,93.536,110.2776,0.8013,2.4448,8290.5,1247.972,8.3014,0,1,0,0
3405,97.0979,110.0755,0.7876,2.443,8291.0,1269.6801,8.3012,0,1,0,0
3406,99.9376,108.8658,0.7871,2.4438,8291.5,1270.4866,8.3012,0,1,0,0
3407,100.159,108.8658,0.7785,2.4474,8292.0,1284.5215,8.3011,0,1,0,0
3408,100.1922,108.8658,0.7735,2.4506,8292.5,1292.8248,8.3011,0,1,0,0
3409,101.2815,110.393,0.7613,2.4506,8293.0,1313.5426,8.3011,0,1,0,0
3410,105.5736,110.393,0.7597,2.4471,8293.5,1316.3091,8.3011,0,1,0,0
3411,110.3701,111.8703,0.7511,2.4469,8294.0,1331.3806,8.3009,0,1,0,0
3412,115.1655,111.6133,0.7461,2.4538,8294.5,1340.3029,8.3008,0,1,0,0
3413,119.9326,111.4707,0.7586,2.4578,8295.0,1318.2178,8.3005,0,1,0,0
3414,123.5402,110.7893,0.7883,2.4557,8295.5,1268.5526,8.2985,0,1,0,0
3415,121.7153,108.2786,0.8238,2.4486,8296.0,1213.8868,8.3006,0,1,0,0
3416,109.447,105.1023,0.8476,2.4422,8296.5,1179.8018,8.3018,0,1,0,0
3417,94.244,102.0951,0.9255,2.4129,8297.0,1080.4971,8.34,0,1,0,0
3418,78.3805,100.1772,1.0164,2.3666,8297.5,983.8646,8.3803,0,1,0,0
3419,66.5861,100.1906,1.2114,2.321,8298.0,825.4911,8.382,0,1,0,0
3420,58.905,100.3763,1.3746,2.2954,8298.5,727.4843,8.4239,0,1,0,0
3421,53.4189,100.4452,1.2526,2.2851,8299.0,798.3395,8.4693,0,1,0,0
3422,49.246,99.6783,1.1375,2.2763,8299.5,879.1208,8.5015,0,1,0,0
3423,44.7744,98.4713,1.5579,2.2458,8300.0,641.8898,8.4971,0,1,0,0
3424,40.7767,97.2642,2.7154,2.2028,8300.5,368.2699,8.4766,0,1,0,0
3425,38.3278,94.6673,2.5610000000000004,2.1863,8301.0,390.4724,8.2358,0,1,0,0
3426,37.8562,94.5671,2.0262,2.187,8301.5,493.5347,8.2802,0,1,0,0
3427,39.6657,96.9065,2.0083,2.2003,8302.0,497.9336,8.3539,0,1,0,0
3428,43.8411,97.6197,1.6129,2.235,8302.5,620.0012,8.2288,0,1,0,0
3429,48.9234,97.6197,1.3148,2.2931,8303.0,760.572,8.2616,0,1,0,0
3430,54.2694,97.6564,1.037,2.3506,8303.5,964.3202,8.3225,0,1,0,0
3431,60.6707,98.0943,0.9901,2.3725,8304.0,1009.999,8.3807,0,1,0,0
3432,67.8047,98.5313,0.9703,2.3822,8304.5,1030.6091,8.4361,0,1,0,0
3433,75.4539,98.9377,1.0218,2.4034,8305.0,978.665,8.4885,0,1,0,0
3434,80.9121,98.9302,1.0998,2.4168,8305.5,909.2562,8.4332,0,1,0,0
3435,79.2603,98.714,1.1988,2.4173,8306.0,834.1675,8.3995,0,1,0,0
3436,74.6273,97.6774,1.2974,2.3819,8306.5,770.7723,8.4221,0,1,0,0
3437,64.7921,97.2548,1.4148,2.3341,8307.0,706.8137,8.4221,0,1,0,0
3438,53.3409,97.2548,1.6553,2.2512,8307.5,604.1201,8.4221,0,1,0,0
3439,42.3983,97.6723,1.8348,2.1827,8308.0,545.0186,8.4574,0,1,0,0
3440,38.4171,98.7186,1.7844,2.1776,8308.5,560.4125,8.5008,0,1,0,0
3441,37.2141,98.7273,1.6719,2.1925,8309.0,598.1219,8.4484,0,1,0,0
3442,36.9925,98.7273,1.8337,2.1862,8309.5,545.3455,8.4106,0,1,0,0
3443,37.124,98.7152,2.0228,2.1735,8310.0,494.3643,8.4104,0,1,0,0
3444,37.8046,100.1253,2.112,2.1737,8310.5,473.4849,8.4123,0,1,0,0
3445,38.3883,101.9985,2.1016,2.1684,8311.0,475.8279,8.4184,0,1,0,0
3446,37.6348,102.0401,2.2175,2.1809,8311.5,450.9583,8.4244,0,1,0,0
3447,36.6181,102.1758,2.1531,2.1875,8312.0,464.4466,8.3988,0,1,0,0
3448,36.5223,103.8756,2.1294,2.1791,8312.5,469.6158,8.3666,0,1,0,0
3449,37.2021,103.9803,1.8986,2.1817,8313.0,526.7039,8.412,0,1,0,0
3450,37.9164,103.7576,1.909,2.1714,8313.5,523.8345,8.4556,0,1,0,0
3451,37.7184,103.9,2.257,2.1479,8314.0,443.066,8.441,0,1,0,0
3452,36.5461,104.8536,2.762,2.1356,8314.5,362.0565,8.4566,0,1,0,0
3453,34.6221,105.4398,2.5856,2.1383,8315.0,386.7574,8.4782,0,1,0,0
3454,33.6235,105.2391,2.2704,2.1488,8315.5,440.451,8.4997,0,1,0,0
3455,33.5944,104.8125,2.1441,2.1418,8316.0,466.3962,8.5366,0,1,0,0
3456,34.4405,103.9031,2.2304,2.1415,8316.5,448.3501,8.5749,0,1,0,0
3457,35.1613,103.4579,2.2906,2.11,8317.0,436.5668,8.5356,0,1,0,0
3458,36.4356,102.4481,2.3523,2.0972,8317.5,425.1158,8.4392,0,1,0,0
3459,37.8034,100.5371,2.5912,2.1025,8318.0,385.9216,8.4353,0,1,0,0
3460,38.8128,99.3093,1.5538,2.1476,8318.5,643.5835,8.453,0,1,0,0
3461,40.6548,98.3261,1.1082,2.2046,8319.0,902.3643,8.4706,0,1,0,0
3462,43.1679,97.0144,0.9821,2.2605,8319.5,1018.2263,8.4869,0,1,0,0
3463,43.216,95.8329,0.9752,2.2937,8320.0,1025.4307,8.4918,0,1,0,0
3464,41.4484,94.7264,0.917,2.2859,8320.5,1090.5126,8.4966,0,1,0,0
3465,40.1371,93.5926,0.831,2.2475,8321.0,1203.3695,8.5015,0,1,0,0
3466,39.9998,93.5926,0.8021,2.2247,8321.5,1246.7273,8.4482,0,1,0,0
3467,41.5155,93.5926,0.7617,2.2421,8322.0,1312.8529,8.4451,0,1,0,0
3468,43.3233,93.5926,0.7606,2.2728,8322.5,1314.7516,8.4677,0,1,0,0
3469,46.6564,93.5926,0.8083,2.3112,8323.0,1237.1644,8.4903,0,1,0,0
3470,51.3167,91.0896,0.8369,2.3368,8323.5,1194.8859,8.4948,0,1,0,0
3471,55.6849,89.7543,0.914,2.3513,8324.0,1094.0919,8.4584,0,1,0,0
3472,55.6602,88.8687,1.0313,2.3632,8324.5,969.65,8.3618,0,1,0,0
3473,50.1986,87.9845,1.0759999999999998,2.3601,8325.0,929.368,8.3425,0,1,0,0
3474,45.7177,87.7551,1.0806,2.3541,8325.5,925.4118,8.3516,0,1,0,0
3475,43.6,88.4369,1.1538,2.354,8326.0,866.7014,8.3608,0,1,0,0
3476,42.5486,89.2996,1.2995,2.3554,8326.5,769.5267,8.3699,0,1,0,0
3477,41.8996,90.1345,1.153,2.3536,8327.0,867.3027,8.3789,0,1,0,0
3478,40.8081,91.0423,1.1473,2.3269,8327.5,871.6116,8.3807,0,1,0,0
3479,38.8715,91.2615,1.3507,2.2887,8328.0,740.3568,8.3803,0,1,0,0
3480,36.4582,91.3939,1.6285,2.24,8328.5,614.062,8.375,0,1,0,0
3481,34.446,91.4911,1.7372,2.2114,8329.0,575.639,8.3664,0,1,0,0
3482,34.0005,91.3575,1.884,2.2096,8329.5,530.7856,8.3463,0,1,0,0
3483,34.0072,91.2905,1.9031,2.2148,8330.0,525.4584,8.3671,0,1,0,0
3484,34.001999999999995,91.2235,1.9293,2.2207,8330.5,518.3227,8.3805,0,1,0,0
3485,34.1934,91.1565,1.9611,2.2288,8331.0,509.9179,8.3805,0,1,0,0
3486,35.1663,89.9784,1.8934,2.239,8331.5,528.1505,8.3805,0,1,0,0
3487,36.4314,89.8987,1.8725,2.2401,8332.0,534.0454,8.3804,0,1,0,0
3488,37.9451,89.8153,1.8236,2.2359,8332.5,548.3658,8.3798,0,1,0,0
3489,38.995,89.7318,1.802,2.2226,8333.0,554.939,8.3641,0,1,0,0
3490,38.2407,89.6484,1.7871,2.215,8333.5,559.5658,8.3484,0,1,0,0
3491,36.9707,89.5917,1.7092,2.2283,8334.0,585.069,8.369,0,1,0,0
3492,35.5265,89.5542,1.5687,2.2516,8334.5,637.4705,8.404,0,1,0,0
3493,34.5888,89.5167,1.8285,2.2646,8335.0,546.8964,8.451,0,1,0,0
3494,34.6693,89.5179,2.1641,2.2636,8335.5,462.0859,8.5016,0,1,0,0
3495,34.9756,89.5267,2.2453,2.2452,8336.0,445.3748,8.4517,0,1,0,0
3496,35.1501,89.5355,2.3595,2.2282,8336.5,423.8186,8.3779,0,1,0,0
3497,34.7122,89.5443,2.4192,2.2196,8337.0,413.3598,8.3276,0,1,0,0
3498,33.8744,89.5531,2.5413,2.219,8337.5,393.4994,8.3061,0,1,0,0
3499,33.1478,89.5619,2.7182,2.2206,8338.0,367.8905,8.312000000000001,0,1,0,0
3500,32.0667,89.5707,2.8185,2.2272,8338.5,354.7986,8.3748,0,1,0,0
3501,31.6037,89.5795,2.5649,2.2341,8339.0,389.8788,8.3969,0,1,0,0
3502,31.6719,89.5883,2.3389,2.2288,8339.5,427.5514,8.4249,0,1,0,0
3503,32.1056,90.5705,2.5491,2.2139,8340.0,392.2953,8.4037,0,1,0,0
3504,32.9475,91.3857,2.6696,2.198,8340.5,374.588,8.3571,0,1,0,0
3505,33.5417,91.0004,2.3785,2.1884,8341.0,420.43300000000005,8.3054,0,1,0,0
3506,34.1409,90.2193,2.3476,2.1921,8341.5,425.9669,8.2637,0,1,0,0
3507,34.7431,89.5935,2.4901,2.2126,8342.0,401.5903,8.3302,0,1,0,0
3508,35.2167,89.5935,2.081,2.2356,8342.5,480.5382,8.385,0,1,0,0
3509,35.0725,89.5935,1.5097,2.2487,8343.0,662.3833,8.4067,0,1,0,0
3510,34.7234,89.5935,1.587,2.2421,8343.5,630.1197,8.4385,0,1,0,0
3511,35.337,89.5935,2.0224,2.2317,8344.0,494.462,8.4704,0,1,0,0
3512,35.9988,89.5935,1.5654,2.227,8344.5,638.8143,8.4809,0,1,0,0
3513,36.907,89.4347,1.042,2.2285,8345.0,959.6929,8.4092,0,1,0,0
3514,37.6172,88.6676,0.8784,2.2454,8345.5,1138.4335,8.3472,0,1,0,0
3515,37.4119,87.8775,0.8752,2.2576,8346.0,1142.5961,8.3399,0,1,0,0
3516,36.5041,87.0352,0.9331,2.2631,8346.5,1071.6965,8.3625,0,1,0,0
3517,35.5348,86.3101,0.8344,2.2594,8347.0,1198.4659,8.3775,0,1,0,0
3518,34.5939,86.4202,0.7427,2.2534,8347.5,1346.4387,8.3655,0,1,0,0
3519,34.4783,86.9956,0.7474,2.2507,8348.0,1337.9717,8.3729,0,1,0,0
3520,33.9917,87.7529,0.7457,2.2379,8348.5,1341.0219,8.3803,0,1,0,0
3521,34.2619,89.6068,0.7151,2.2232,8349.0,1398.4059,8.4195,0,1,0,0
