,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS,Zone_Chalk,Zone_Jurassic,Zone_Paleocene,Zone_Tertiary
14158,22-14b-5,9097.0,39.3567,11.9719,0.7751,1290.1561,85.2657,2.2828,143.7797,0,0,1,0
14159,22-14b-5,9097.5,38.3224,11.9931,0.8137,1228.9541,84.7787,2.2579,145.6794,0,0,1,0
14160,22-14b-5,9098.0,36.0717,11.9825,0.7889,1267.5878,85.2296,2.285,145.0199,0,0,1,0
14161,22-14b-5,9098.5,37.7032,11.9825,0.7623,1311.8195,84.4775,2.4328,145.1117,0,0,1,0
14162,22-14b-5,9099.0,38.7117,11.9754,0.7440000000000001,1344.0859,83.7585,2.3667,148.122,0,0,1,0
14163,22-14b-5,9099.5,38.6046,11.9754,0.7546,1325.2054,84.1266,2.2687,153.9479,0,0,1,0
14164,22-14b-5,9100.0,39.1404,11.9896,0.7936,1260.0806,84.8539,2.2733,149.2916,0,0,1,0
14165,22-14b-5,9100.5,43.5867,12.0107,0.7954,1257.229,84.5674,2.4501,151.0724,0,0,1,0
14166,22-14b-5,9101.0,51.5176,12.0319,0.9141,1093.9722,83.9152,2.5878,151.1662,0,0,1,0
14167,22-14b-5,9101.5,54.9471,12.0389,1.061,942.5071,83.5016,2.5798,150.3632,0,0,1,0
14168,22-14b-5,9102.0,53.2364,12.0319,0.9467,1056.3009,84.2736,2.4511,149.1761,0,0,1,0
14169,22-14b-5,9102.5,49.2423,12.0037,0.7923,1262.1482,83.5095,2.3539,148.3712,0,0,1,0
14170,22-14b-5,9103.0,43.7764,11.9896,0.7434,1345.1709,84.1332,2.2808,146.5155,0,0,1,0
14171,22-14b-5,9103.5,42.5196,11.9825,0.738,1355.0135,84.2135,2.3716,147.3964,0,0,1,0
14172,22-14b-5,9104.0,40.219,11.9896,0.7405,1350.439,84.4973,2.4075,148.7713,0,0,1,0
14173,22-14b-5,9104.5,39.8975,12.0037,0.6913,1446.55,85.0813,2.3607,149.1117,0,0,1,0
14174,22-14b-5,9105.0,38.1827,11.9931,0.6341,1577.0383,84.2189,2.3557,150.2195,0,0,1,0
14175,22-14b-5,9105.5,37.488,12.0037,0.5873,1702.7073,85.0629,2.2973,151.7808,0,0,1,0
14176,22-14b-5,9106.0,35.6866,12.0037,0.5723,1747.3352,84.1936,2.2656,150.6643,0,0,1,0
14177,22-14b-5,9106.5,35.1507,11.9896,0.5673,1762.7357,83.1991,2.2882,149.8626,0,0,1,0
14178,22-14b-5,9107.0,36.6483,11.9966,0.5823,1717.3278,77.7296,2.4257,136.6438,0,0,1,0
14179,22-14b-5,9107.5,38.2124,11.9931,0.6972,1434.3087,74.1891,2.662,131.0958,0,0,1,0
14180,22-14b-5,9108.0,37.6765,11.9825,0.8889,1124.986,66.2375,2.6674,116.5753,0,0,1,0
14181,22-14b-5,9108.5,34.4871,11.9966,0.9771,1023.4367,65.0518,2.6292,126.7206,0,0,1,0
14182,22-14b-5,9109.0,33.4717,11.9613,0.9589,1042.8617,66.645,2.4754,128.6027,0,0,1,0
14183,22-14b-5,9109.5,31.8641,11.9613,0.8471,1180.4982,71.14699999999998,2.3585,133.1546,0,0,1,0
14184,22-14b-5,9110.0,33.9004,11.9508,0.7191,1390.6272,80.72800000000002,2.3175,140.8786,0,0,1,0
14185,22-14b-5,9110.5,36.5204,11.9613,0.72,1388.8888,84.1961,2.2354,149.317,0,0,1,0
14186,22-14b-5,9111.0,44.3441,11.9543,0.7490000000000001,1335.1134,85.925,2.2541,151.7918,0,0,1,0
14187,22-14b-5,9111.5,52.3739,11.9613,0.7679,1302.2529,87.7656,2.4073,154.3915,0,0,1,0
14188,22-14b-5,9112.0,61.0388,12.0107,0.8713,1147.7103,87.289,2.4562,157.8491,0,0,1,0
14189,22-14b-5,9112.5,63.0751,12.0037,1.0866,920.3019,85.8802,2.3959,160.6111,0,0,1,0
14190,22-14b-5,9113.0,60.4774,12.0037,1.1101,900.8197,86.89,2.4018,158.2431,0,0,1,0
14191,22-14b-5,9113.5,54.5179,12.0107,1.1219,891.3451,85.8193,2.3533,153.1861,0,0,1,0
14192,22-14b-5,9114.0,56.1924,12.0248,1.1502,869.414,84.7504,2.4404,151.5042,0,0,1,0
14193,22-14b-5,9114.5,64.8445,12.0178,1.1459,872.6765,85.9021,2.4968,151.9488,0,0,1,0
14194,22-14b-5,9115.0,65.9162,12.0037,1.1691,855.3588,86.9291,2.4473,150.1386,0,0,1,0
14195,22-14b-5,9115.5,59.2838,11.9966,0.9203,1086.6022,87.9515,2.3936,144.5275,0,0,1,0
14196,22-14b-5,9116.0,52.7019,11.9613,0.7027,1423.0824,86.7477,2.4109,143.9786,0,0,1,0
14197,22-14b-5,9116.5,50.7433,11.9331,0.6171,1620.4829,87.8523,2.2524,144.7708,0,0,1,0
14198,22-14b-5,9117.0,48.5539,11.9331,0.6041,1655.3551,88.2631,2.2543,146.7784,0,0,1,0
14199,22-14b-5,9117.5,43.9454,11.9613,0.5796,1725.3279,87.7626,2.3319,150.1874,0,0,1,0
14200,22-14b-5,9118.0,40.7362,11.9613,0.5626,1777.4618,87.4041,2.3162,149.9821,0,0,1,0
14201,22-14b-5,9118.5,44.3467,11.9613,0.5582,1791.4725,86.18799999999997,2.2954,150.6855,0,0,1,0
14202,22-14b-5,9119.0,43.034,11.9613,0.5603,1784.7582,84.2883,2.2904,150.0378,0,0,1,0
14203,22-14b-5,9119.5,42.7359,11.9719,0.6148,1626.5453,85.5492,2.3724,148.8265,0,0,1,0
14204,22-14b-5,9120.0,36.9549,11.9719,0.6357,1573.0691,84.5937,2.2786,150.6719,0,0,1,0
14205,22-14b-5,9120.5,37.1689,11.9719,0.6082,1644.1959,84.8402,2.2617,150.563,0,0,1,0
14206,22-14b-5,9121.0,39.5267,11.9684,0.5763,1735.2073,85.2727,2.2661,149.8404,0,0,1,0
14207,22-14b-5,9121.5,37.4681,11.9472,0.6108,1637.197,85.3178,2.2776,150.0297,0,0,1,0
14208,22-14b-5,9122.0,35.6732,11.9613,0.6769,1477.323,85.1578,2.2814,149.2816,0,0,1,0
14209,22-14b-5,9122.5,33.8513,11.9543,0.69,1449.2754,84.9189,2.2744,149.0265,0,0,1,0
14210,22-14b-5,9123.0,36.2047,11.9508,0.7014,1425.72,83.944,2.2744,149.9643,0,0,1,0
14211,22-14b-5,9123.5,36.6089,11.9684,0.732,1366.1202,82.2168,2.3091,150.775,0,0,1,0
14212,22-14b-5,9124.0,40.9101,11.9684,0.9124,1096.0105,82.4904,2.4192,151.4243,0,0,1,0
14213,22-14b-5,9124.5,46.6302,11.9754,1.1269,887.3902,82.7645,2.427,150.0345,0,0,1,0
14214,22-14b-5,9125.0,55.9369,11.9931,1.1377,878.9664,84.8238,2.4937,142.1776,0,0,1,0
14215,22-14b-5,9125.5,57.7306,12.0037,1.069,935.4537,85.8256,2.4564,141.5972,0,0,1,0
14216,22-14b-5,9126.0,57.6038,11.9931,0.9737,1027.0104,86.0733,2.381,140.3859,0,0,1,0
14217,22-14b-5,9126.5,53.4318,11.9896,0.8844,1130.7101,87.9506,2.3945,140.3433,0,0,1,0
14218,22-14b-5,9127.0,52.02,11.9472,0.6944,1440.0922,86.4288,2.3833,145.4688,0,0,1,0
14219,22-14b-5,9127.5,48.912,11.9543,0.6393,1564.2109,83.6543,2.2523,147.6335,0,0,1,0
14220,22-14b-5,9128.0,43.3729,11.9508,0.6142,1628.1342,84.7228,2.3307,151.5244,0,0,1,0
14221,22-14b-5,9128.5,37.4894,11.9472,0.5962,1677.2896,83.8506,2.3842,150.143,0,0,1,0
14222,22-14b-5,9129.0,37.9181,11.9613,0.6307,1585.5399,84.5234,2.2828,150.2607,0,0,1,0
14223,22-14b-5,9129.5,41.3176,11.9543,0.6699,1492.7601,84.9082,2.3774,150.6346,0,0,1,0
14224,22-14b-5,9130.0,49.163,11.9331,0.6939,1441.1299,84.4637,2.4779,149.7807,0,0,1,0
14225,22-14b-5,9130.5,53.5233,11.9084,0.6667,1499.925,86.8464,2.2866,149.4875,0,0,1,0
14226,22-14b-5,9131.0,51.07100000000001,11.8767,0.6414,1559.0896,84.9974,2.2545,148.8037,0,0,1,0
14227,22-14b-5,9131.5,41.3453,11.8873,0.5825,1716.7383,85.53,2.261,147.245,0,0,1,0
14228,22-14b-5,9132.0,35.2612,11.8908,0.5552,1801.1528,84.4757,2.3386,146.7321,0,0,1,0
14229,22-14b-5,9132.5,34.314,11.8837,0.5718,1748.8633,84.2835,2.2933,147.2851,0,0,1,0
14230,22-14b-5,9133.0,34.4827,11.8767,0.6025,1659.751,83.6118,2.2525,147.5392,0,0,1,0
14231,22-14b-5,9133.5,31.7052,11.8767,0.6285,1591.09,82.9732,2.2907,146.2409,0,0,1,0
14232,22-14b-5,9134.0,31.0397,11.8837,0.61,1639.3442,80.9762,2.3583,139.2464,0,0,1,0
14233,22-14b-5,9134.5,32.4514,11.8767,0.6158,1623.9038,79.6865,2.4382,132.0625,0,0,1,0
14234,22-14b-5,9135.0,32.2589,11.8978,0.6767,1477.7598,77.5203,2.4134,129.9185,0,0,1,0
14235,22-14b-5,9135.5,31.2961,11.919,0.7369,1357.0363,76.8966,2.3987,129.1159,0,0,1,0
14236,22-14b-5,9136.0,28.9383,11.919,0.7959999999999999,1256.2814,76.8444,2.3988,129.2793,0,0,1,0
14237,22-14b-5,9136.5,29.6484,11.9084,0.8116,1232.134,77.1102,2.3506,128.9943,0,0,1,0
14238,22-14b-5,9137.0,27.6327,11.9084,0.8262,1210.3607,77.5467,2.3211,132.8847,0,0,1,0
14239,22-14b-5,9137.5,29.3475,11.9261,0.7677,1302.5922,78.7782,2.3129,136.9694,0,0,1,0
14240,22-14b-5,9138.0,30.2033,11.9261,0.67,1492.5372,78.4596,2.3056,138.1049,0,0,1,0
14241,22-14b-5,9138.5,31.5772,11.9402,0.6848,1460.2803,78.8169,2.3647,138.6948,0,0,1,0
14242,22-14b-5,9139.0,34.0422,11.9402,0.7726,1294.3308,79.1051,2.352,139.0697,0,0,1,0
14243,22-14b-5,9139.5,38.0737,11.9508,0.7706,1297.6901,81.4372,2.4197,139.2049,0,0,1,0
14244,22-14b-5,9140.0,42.1387,11.9331,0.7357,1359.2496,81.6953,2.3325,139.8958,0,0,1,0
14245,22-14b-5,9140.5,43.3176,11.9331,0.7390000000000001,1353.1799,82.38600000000002,2.3004,141.9406,0,0,1,0
14246,22-14b-5,9141.0,42.518,11.9472,0.7301,1369.6754,83.2587,2.2829,143.7721,0,0,1,0
14247,22-14b-5,9141.5,41.6622,11.9472,0.6809999999999999,1468.4288,82.8891,2.2693,146.7697,0,0,1,0
14248,22-14b-5,9142.0,40.8048,11.9543,0.6295,1588.5624,82.7626,2.309,148.385,0,0,1,0
14249,22-14b-5,9142.5,41.3438,11.9684,0.6151,1625.7518,82.77600000000002,2.3351,149.3188,0,0,1,0
14250,22-14b-5,9143.0,41.9857,11.9684,0.6369,1570.1052,83.1002,2.3535,149.47799999999995,0,0,1,0
14251,22-14b-5,9143.5,39.0724,11.9825,0.6920000000000001,1445.0868,83.2838,2.2715,149.1026,0,0,1,0
14252,22-14b-5,9144.0,41.8589,11.9684,0.8068,1239.4646,81.8554,2.461,147.6042,0,0,1,0
14253,22-14b-5,9144.5,46.6012,12.0143,0.9359,1068.4902,80.8419,2.5342,125.8033,0,0,1,0
14254,22-14b-5,9145.0,58.805,11.9931,0.9984,1001.6026,79.7211,2.507,123.4245,0,0,1,0
14255,22-14b-5,9145.5,62.6632,11.9931,0.8336,1199.6161,80.4646,2.3876,122.8808,0,0,1,0
14256,22-14b-5,9146.0,59.1265,11.9719,0.6221,1607.4586,80.2285,2.3401,138.5576,0,0,1,0
14257,22-14b-5,9146.5,52.3784,11.9613,0.557,1795.3322,81.9549,2.2967,138.97899999999998,0,0,1,0
14258,22-14b-5,9147.0,46.8835,11.9684,0.5509,1815.2115,81.362,2.2864,139.9644,0,0,1,0
14259,22-14b-5,9147.5,44.0412,11.9613,0.5625,1777.7778,81.7811,2.2759,141.5176,0,0,1,0
14260,22-14b-5,9148.0,41.0459,11.9719,0.6017,1661.9578,82.4211,2.2497,143.5274,0,0,1,0
14261,22-14b-5,9148.5,37.6227,11.9613,0.6521,1533.5071,83.0455,2.2479,144.8821,0,0,1,0
14262,22-14b-5,9149.0,36.178,11.9613,0.7,1428.5714,82.1874,2.266,147.4518,0,0,1,0
14263,22-14b-5,9149.5,36.4166,11.9684,0.725,1379.3103,81.6278,2.2677,148.1729,0,0,1,0
14264,22-14b-5,9150.0,35.1329,11.9754,0.7228,1383.5085,80.3844,2.2716,148.6562,0,0,1,0
14265,22-14b-5,9150.5,34.9186,11.9684,0.7021,1424.2986,79.6156,2.2842,149.9236,0,0,1,0
14266,22-14b-5,9151.0,33.8449,11.9613,0.7349,1360.7294,78.4971,2.3007,149.6034,0,0,1,0
14267,22-14b-5,9151.5,36.0914,11.9754,0.7955,1257.071,77.5556,2.3015,148.7004,0,0,1,0
14268,22-14b-5,9152.0,35.0196,11.9684,0.8548,1169.8643,76.8494,2.3201,144.5158,0,0,1,0
14269,22-14b-5,9152.5,34.892,11.9613,0.8974,1114.3302,75.1385,2.3256,139.141,0,0,1,0
14270,22-14b-5,9153.0,31.9155,11.9754,1.1505,869.1873,74.4582,2.3347,136.7267,0,0,1,0
14271,22-14b-5,9153.5,36.2205,11.9754,1.6859,593.155,78.5571,2.4057,132.6198,0,0,1,0
14272,22-14b-5,9154.0,35.3647,11.9754,2.6085,383.3621,82.2637,2.5009,130.3237,0,0,1,0
14273,22-14b-5,9154.5,36.6507,11.9684,2.503,399.5206,71.6433,2.5067,129.4957,0,0,1,0
14274,22-14b-5,9155.0,35.8575,11.9613,1.754,570.1254,71.1431,2.4792,129.4646,0,0,1,0
14275,22-14b-5,9155.5,38.6649,11.9754,1.2444,803.6001,71.6756,2.4392,129.6599,0,0,1,0
14276,22-14b-5,9156.0,39.3925,11.9684,0.9328,1072.0411,70.9728,2.4271,130.8819,0,0,1,0
14277,22-14b-5,9156.5,44.8693,11.9684,0.7532,1327.6686,71.032,2.3872,133.5906,0,0,1,0
14278,22-14b-5,9157.0,47.5486,11.9825,0.6809999999999999,1468.4288,73.3712,2.3148,138.0097,0,0,1,0
14279,22-14b-5,9157.5,50.11600000000001,11.9684,0.6563,1523.6934,75.707,2.3186,139.871,0,0,1,0
14280,22-14b-5,9158.0,45.736,11.9613,0.6346,1575.7958,76.1659,2.3755,140.3506,0,0,1,0
14281,22-14b-5,9158.5,42.0678,11.9754,0.667,1499.2504,76.6851,2.5095,140.6851,0,0,1,0
14282,22-14b-5,9159.0,40.8092,11.9613,0.7354,1359.8042,76.5874,2.3339,140.3152,0,0,1,0
14283,22-14b-5,9159.5,38.4287,11.9825,0.8103,1234.1108,76.5421,2.4056,139.5533,0,0,1,0
14284,22-14b-5,9160.0,37.3652,11.9613,0.8514,1174.536,77.1337,2.3523,132.488,0,0,1,0
14285,22-14b-5,9160.5,38.8656,11.9613,0.7981,1252.9758,78.2211,2.3605,137.8906,0,0,1,0
14286,22-14b-5,9161.0,41.5399,11.9613,0.687,1455.6041,78.0137,2.376,138.4825,0,0,1,0
14287,22-14b-5,9161.5,42.199,11.9613,0.6598,1515.6108,78.4394,2.3179,139.2937,0,0,1,0
14288,22-14b-5,9162.0,38.2336,11.9754,0.6962,1436.3688,79.8855,2.2879,140.3739,0,0,1,0
14289,22-14b-5,9162.5,35.2383,11.9754,0.6389,1565.1902,81.6001,2.2864,140.7172,0,0,1,0
14290,22-14b-5,9163.0,32.523,11.9754,0.5653,1768.9723,82.6768,2.2925,141.7924,0,0,1,0
14291,22-14b-5,9163.5,32.523,11.9613,0.5425,1843.3179,82.3268,2.3223,143.1666,0,0,1,0
14292,22-14b-5,9164.0,33.2718,11.9825,0.6177,1618.9089,81.08800000000002,2.3438,137.8011,0,0,1,0
14293,22-14b-5,9164.5,37.8892,11.9754,0.7047,1419.0436,81.6691,2.3361,137.1405,0,0,1,0
14294,22-14b-5,9165.0,41.426,11.9613,0.7623,1311.8195,82.6824,2.4338,135.6391,0,0,1,0
14295,22-14b-5,9165.5,42.8427,11.9684,0.7539,1326.4359,81.6346,2.3219,140.0721,0,0,1,0
14296,22-14b-5,9166.0,43.222,11.9719,0.7104,1407.6577,80.9541,2.3023,140.5544,0,0,1,0
14297,22-14b-5,9166.5,41.0461,11.9719,0.6897,1449.9058,82.4839,2.329,141.8538,0,0,1,0
14298,22-14b-5,9167.0,39.5898,11.9613,0.722,1385.0415,82.8893,2.3127,141.6841,0,0,1,0
14299,22-14b-5,9167.5,36.1082,11.9613,0.652,1533.7423,83.0953,2.2862,143.5086,0,0,1,0
14300,22-14b-5,9168.0,36.1176,11.9613,0.6046,1653.9861,83.8403,2.3252,146.3369,0,0,1,0
14301,22-14b-5,9168.5,37.7883,11.9684,0.6173,1619.958,83.0353,2.3187,143.815,0,0,1,0
14302,22-14b-5,9169.0,42.8467,11.9684,0.6422,1557.1473,83.4012,2.2932,141.985,0,0,1,0
14303,22-14b-5,9169.5,44.1304,11.9508,0.6338,1577.7847,83.4928,2.2894,141.2603,0,0,1,0
14304,22-14b-5,9170.0,40.5738,11.9613,0.6102,1638.807,83.9891,2.3131,141.3974,0,0,1,0
14305,22-14b-5,9170.5,38.5984,11.9543,0.6395,1563.7216,84.7398,2.3531,139.6144,0,0,1,0
14306,22-14b-5,9171.0,38.4914,11.9684,0.7197,1389.4679,85.512,2.3764,138.7734,0,0,1,0
14307,22-14b-5,9171.5,41.9146,11.9684,0.7585,1318.3916,81.4811,2.3666,139.4609,0,0,1,0
14308,22-14b-5,9172.0,41.9609,12.0107,0.7119,1404.6917,82.2907,2.3174,139.5717,0,0,1,0
14309,22-14b-5,9172.5,41.8789,12.0143,0.6748,1481.9207,83.1504,2.3187,138.9853,0,0,1,0
14310,22-14b-5,9173.0,41.344,11.9613,0.6632,1507.8407,83.7468,2.2894,138.7541,0,0,1,0
14311,22-14b-5,9173.5,39.3077,11.9613,0.6474,1544.64,83.9814,2.3217,149.1115,0,0,1,0
14312,22-14b-5,9174.0,39.5048,11.9613,0.6507,1536.8065,84.6733,2.293,149.7596,0,0,1,0
14313,22-14b-5,9174.5,39.0769,11.9613,0.6654,1502.8553,84.3187,2.2794,150.1296,0,0,1,0
14314,22-14b-5,9175.0,37.7908,11.9684,0.7215,1386.0015,83.8395,2.342,150.2959,0,0,1,0
14315,22-14b-5,9175.5,40.0291,11.9719,0.7669,1303.9509,81.971,2.3481,151.0528,0,0,1,0
14316,22-14b-5,9176.0,42.0899,11.9719,0.8171,1223.8405,83.5227,2.3175,152.5885,0,0,1,0
14317,22-14b-5,9176.5,46.455,11.9719,0.8786,1138.1743,83.6669,2.2851,154.1363,0,0,1,0
14318,22-14b-5,9177.0,52.0577,11.9719,0.9616,1039.9335,84.0539,2.4274,154.8633,0,0,1,0
14319,22-14b-5,9177.5,57.8509,11.9754,0.9779,1022.5994,85.1674,2.5076,156.7986,0,0,1,0
14320,22-14b-5,9178.0,58.9649,11.9896,0.9318,1073.1917,84.4329,2.35,154.4897,0,0,1,0
14321,22-14b-5,9178.5,54.7793,11.9825,0.9425,1061.0079,83.7894,2.3647,144.4361,0,0,1,0
14322,22-14b-5,9179.0,55.2693,12.0248,1.0478,954.3807,82.6,2.5648,141.0451,0,0,1,0
14323,22-14b-5,9179.5,58.4713,12.0248,0.9696,1031.3531,80.7992,2.541,139.3862,0,0,1,0
14324,22-14b-5,9180.0,58.3379,12.0319,0.8399,1190.6179,81.9121,2.3946,140.3288,0,0,1,0
14325,22-14b-5,9180.5,51.0901,12.0319,0.7709,1297.1851,80.9192,2.3162,139.6538,0,0,1,0
14326,22-14b-5,9181.0,46.4532,12.0389,0.6561,1524.158,82.9134,2.2824,139.5952,0,0,1,0
14327,22-14b-5,9181.5,44.2346,12.0531,0.5936,1684.6362,84.4979,2.2813,140.6024,0,0,1,0
14328,22-14b-5,9182.0,43.5671,12.0742,0.5851,1709.1096,83.8189,2.3096,139.89600000000002,0,0,1,0
14329,22-14b-5,9182.5,40.2664,12.0883,0.6096,1640.4199,80.0353,2.3564,135.47299999999998,0,0,1,0
14330,22-14b-5,9183.0,37.5642,12.046,0.7834,1276.4871,75.868,2.4683,128.7715,0,0,1,0
14331,22-14b-5,9183.5,36.4096,12.0389,1.236,809.0615,69.5109,2.712,118.1556,0,0,1,0
14332,22-14b-5,9184.0,34.9154,12.0389,1.4766,677.2314,64.4659,2.7164,111.4092,0,0,1,0
14333,22-14b-5,9184.5,33.0968,12.0672,1.361,734.7539,60.1266,2.6997,109.0213,0,0,1,0
14334,22-14b-5,9185.0,31.1499,12.0813,1.1573,864.0802,61.2618,2.6625,115.2198,0,0,1,0
14335,22-14b-5,9185.5,31.5141,12.0531,0.9329,1071.9263,65.1806,2.5697,118.2449,0,0,1,0
14336,22-14b-5,9186.0,34.0815,12.0143,0.7691,1300.2211,69.9146,2.4026,121.7021,0,0,1,0
14337,22-14b-5,9186.5,36.6471,11.9931,0.6718,1488.5382,73.9678,2.3351,128.8238,0,0,1,0
14338,22-14b-5,9187.0,39.7132,11.9825,0.6314,1583.7821,78.4323,2.3308,130.9388,0,0,1,0
14339,22-14b-5,9187.5,40.059,11.9825,0.6303,1586.5461,80.0682,2.3761,130.5159,0,0,1,0
14340,22-14b-5,9188.0,40.1659,11.9825,0.6838,1462.4159,80.7213,2.362,133.5942,0,0,1,0
14341,22-14b-5,9188.5,40.0485,11.9896,0.7489,1335.2917,81.0626,2.3124,140.477,0,0,1,0
14342,22-14b-5,9189.0,38.6552,11.9931,0.7454,1341.5615,81.1503,2.311,140.2722,0,0,1,0
14343,22-14b-5,9189.5,38.6552,11.9966,0.6967,1435.338,80.4789,2.3385,139.3172,0,0,1,0
14344,22-14b-5,9190.0,39.2014,11.9896,0.6883,1452.8549,81.0918,2.3513,138.5904,0,0,1,0
14345,22-14b-5,9190.5,38.4303,11.9896,0.6829999999999999,1464.1288,80.2577,2.3389,138.0009,0,0,1,0
14346,22-14b-5,9191.0,38.2404,11.9966,0.6342,1576.7897,80.3115,2.3352,136.7813,0,0,1,0
14347,22-14b-5,9191.5,36.7161,11.9896,0.6642,1505.5706,79.8643,2.3403,135.8827,0,0,1,0
14348,22-14b-5,9192.0,37.38,11.9931,0.7516,1330.4949,79.2013,2.3296,136.4134,0,0,1,0
14349,22-14b-5,9192.5,35.9425,11.9896,0.8583,1165.0939,79.0262,2.317,129.1123,0,0,1,0
14350,22-14b-5,9193.0,35.1936,11.9931,0.8393,1191.4691,79.8196,2.3248,128.9666,0,0,1,0
14351,22-14b-5,9193.5,33.4788,11.9966,0.8208,1218.3236,77.969,2.3789,127.1817,0,0,1,0
14352,22-14b-5,9194.0,34.1435,11.9896,1.1967,835.6313,75.7369,2.4979,122.8769,0,0,1,0
14353,22-14b-5,9194.5,32.344,11.9966,1.8996,526.4266,71.57,2.5511,114.2641,0,0,1,0
14354,22-14b-5,9195.0,31.3624,11.9966,2.142,466.8534,67.4898,2.5965,110.1319,0,0,1,0
14355,22-14b-5,9195.5,28.277,11.9896,1.8052,553.9553,64.5227,2.5419,101.834,0,0,1,0
14356,22-14b-5,9196.0,27.8053,11.9931,1.4806,675.4019,63.7154,2.5315,105.7465,0,0,1,0
14357,22-14b-5,9196.5,26.4146,11.9825,1.2626,792.0165,65.3033,2.4988,107.6381,0,0,1,0
14358,22-14b-5,9197.0,25.9859,11.9719,1.0447,957.2126,66.4713,2.4613,110.644,0,0,1,0
14359,22-14b-5,9197.5,26.1177,11.9719,0.9173,1090.1559,68.9294,2.3966,110.9196,0,0,1,0
14360,22-14b-5,9198.0,28.0612,11.9825,0.8475,1179.9409,71.9942,2.4035,118.5094,0,0,1,0
14361,22-14b-5,9198.5,28.9186,11.9719,0.7546,1325.2054,74.5453,2.392,120.4205,0,0,1,0
14362,22-14b-5,9199.0,30.0953,11.9754,0.6645,1504.8909,74.8155,2.3755,120.282,0,0,1,0
14363,22-14b-5,9199.5,32.6447,11.9825,0.6351,1574.5552,78.08,2.323,122.866,0,0,1,0
14364,22-14b-5,9200.0,33.8583,11.9684,0.6183,1617.3378,80.0645,2.2948,125.413,0,0,1,0
14365,22-14b-5,9200.5,34.6072,11.9613,0.5895,1696.3528,79.2699,2.305,128.1422,0,0,1,0
14366,22-14b-5,9201.0,35.035,11.9754,0.5636,1774.308,82.4355,2.3647,129.9771,0,0,1,0
14367,22-14b-5,9201.5,36.2864,11.9825,0.5956,1678.9791,84.014,2.2897,132.0107,0,0,1,0
14368,22-14b-5,9202.0,37.8089,11.9754,0.6327,1580.5278,84.2321,2.293,133.4742,0,0,1,0
14369,22-14b-5,9202.5,39.4367,11.9613,0.6283,1591.5963,85.0431,2.31,139.2951,0,0,1,0
14370,22-14b-5,9203.0,41.1515,11.9613,0.6118,1634.521,85.0422,2.2957,143.0628,0,0,1,0
14371,22-14b-5,9203.5,39.8654,12.0107,0.6483,1542.4957,84.9972,2.2945,147.3751,0,0,1,0
14372,22-14b-5,9204.0,37.7027,12.0037,0.7101,1408.2523,84.1907,2.2709,147.5774,0,0,1,0
14373,22-14b-5,9204.5,36.5006,12.0143,0.7143,1399.9720000000002,84.9668,2.26,150.4363,0,0,1,0
14374,22-14b-5,9205.0,36.179,12.0037,0.7388,1353.5463,85.8118,2.2536,149.9539,0,0,1,0
14375,22-14b-5,9205.5,39.7384,12.0178,0.8504,1175.9172,85.6997,2.3551,150.2811,0,0,1,0
14376,22-14b-5,9206.0,45.83600000000001,12.0389,0.9794,1021.0333,84.523,2.4191,150.2881,0,0,1,0
14377,22-14b-5,9206.5,52.774,12.0319,1.1056,904.4863,81.7445,2.4828,150.2786,0,0,1,0
14378,22-14b-5,9207.0,54.2745,12.0354,1.1066,903.6689,82.3909,2.4094,150.5376,0,0,1,0
14379,22-14b-5,9207.5,54.1675,12.0354,1.0905,917.0106,82.8256,2.3355,151.3503,0,0,1,0
14380,22-14b-5,9208.0,56.0177,12.0248,1.0578,945.3582,85.3117,2.3904,152.2559,0,0,1,0
14381,22-14b-5,9208.5,56.6275,12.0143,0.9759,1024.6952,83.7832,2.3138,151.6452,0,0,1,0
14382,22-14b-5,9209.0,57.305,12.0354,0.9308,1074.3446,84.4376,2.5285,151.3708,0,0,1,0
14383,22-14b-5,9209.5,57.5877,12.0531,0.8998,1111.358,83.0879,2.6658,151.0678,0,0,1,0
14384,22-14b-5,9210.0,59.9788,12.0566,0.8823,1133.4014,83.3768,2.5375,150.5249,0,0,1,0
14385,22-14b-5,9210.5,54.724,12.0566,0.8976,1114.082,82.7424,2.4063,149.7573,0,0,1,0
14386,22-14b-5,9211.0,45.9521,12.0037,0.8121,1231.3755,82.1453,2.3059,150.9919,0,0,1,0
14387,22-14b-5,9211.5,40.3791,12.0143,0.7401,1351.1687,85.8735,2.3429,150.572,0,0,1,0
14388,22-14b-5,9212.0,44.3145,12.0248,0.7341,1362.2123,85.2079,2.3872,151.106,0,0,1,0
14389,22-14b-5,9212.5,48.6239,12.0178,0.7134,1401.7382,84.9171,2.4156,151.4251,0,0,1,0
14390,22-14b-5,9213.0,49.4524,11.9966,0.605,1652.8925,83.5579,2.252,151.5464,0,0,1,0
14391,22-14b-5,9213.5,45.1987,12.0248,0.6291,1589.5724,84.3676,2.272,151.7358,0,0,1,0
14392,22-14b-5,9214.0,43.3017,12.0248,0.6609999999999999,1512.8593,82.9106,2.2964,152.1374,0,0,1,0
14393,22-14b-5,9214.5,41.5901,12.0354,0.6503,1537.7517,84.1891,2.3174,152.8153,0,0,1,0
14394,22-14b-5,9215.0,44.9125,12.046,0.6941,1440.7146,84.9414,2.3321,153.3004,0,0,1,0
