,Wellname,Depth,GR,CAL,DRES,COND,DT,DEN,DTS
15655,22-14b-5,9845.5,61.1803,12.1871,1.0078,992.2604,87.8443,2.5029,152.2743
15656,22-14b-5,9846.0,71.318,12.1307,0.9217,1084.9517,86.0322,2.4494,152.9538
15657,22-14b-5,9846.5,66.6961,12.1307,1.0782,927.4717,84.9847,2.4277,152.1765
15658,22-14b-5,9847.0,55.4093,12.1307,1.2979,770.4754,81.931,2.3066,149.923
15659,22-14b-5,9847.5,47.3863,12.1448,1.1279,886.6034,77.6103,2.3173,146.6842
15660,22-14b-5,9848.0,47.9518,12.1836,1.0701,934.4921,73.2371,2.3912,143.7281
15661,22-14b-5,9848.5,46.1364,12.1871,1.0939,914.1604,72.8001,2.3991,146.0442
15662,22-14b-5,9849.0,44.6369,12.1236,1.1651,858.2955,73.0579,2.4945,146.3777
15663,22-14b-5,9849.5,40.993,12.0742,1.2391,807.0374,73.4366,2.3792,154.1227
15664,22-14b-5,9850.0,39.2814,11.9931,1.3966,716.0246,77.0177,2.3626,152.3992
15665,22-14b-5,9850.5,43.614,12.2435,1.5745,635.1223,78.318,2.3322,148.5338
15666,22-14b-5,9851.0,55.6175,12.4481,1.1842,844.4519,79.6852,2.2541,158.73
15667,22-14b-5,9851.5,70.5384,12.4552,0.9649,1036.3768,86.61399999999998,2.5321,155.6056
15668,22-14b-5,9852.0,71.4494,12.3917,0.9139,1094.2115,87.7143,2.5056,154.175
15669,22-14b-5,9852.5,61.2678,12.18,1.1146,897.1829,91.7431,2.3708,151.0856
15670,22-14b-5,9853.0,50.7329,12.173,0.9743,1026.3779,93.9083,2.2957,152.7612
15671,22-14b-5,9853.5,49.5196,12.3529,0.8448,1183.7122,91.7917,2.443,162.0213
15672,22-14b-5,9854.0,51.4488,12.5222,0.7647,1307.7024,85.2126,2.4728,147.8886
15673,22-14b-5,9854.5,51.2663,12.5187,0.8106,1233.6541,78.9429,2.4437,141.6297
15674,22-14b-5,9855.0,46.6314,12.4623,0.909,1100.11,75.8342,2.3435,130.4033
15675,22-14b-5,9855.5,40.9309,12.2718,0.9269,1078.865,75.1137,2.3449,119.8394
15676,22-14b-5,9856.0,34.695,12.0989,1.1187,893.8947,76.3575,2.3361,107.1997
15677,22-14b-5,9856.5,33.3983,12.0954,1.295,772.2008,78.3692,2.4475,106.4221
15678,22-14b-5,9857.0,34.8118,12.1518,1.3408,745.8234,81.3107,2.4908,106.6401
15679,22-14b-5,9857.5,35.7746,12.2682,1.1894,840.7601,84.1289,2.4299,114.832
15680,22-14b-5,9858.0,35.9629,12.2577,1.0954,912.9086,82.0182,2.4351,116.6136
15681,22-14b-5,9858.5,35.427,12.307,1.0018,998.2033,82.3097,2.4522,123.3582
15682,22-14b-5,9859.0,36.8717,12.2894,0.9213,1085.4227,82.0472,2.2965,130.1574
15683,22-14b-5,9859.5,36.8749,12.2788,0.9806,1019.7838,74.8947,2.3075,126.6648
15684,22-14b-5,9860.0,39.3399,12.0742,0.998,1002.004,75.3872,2.3656,124.1907
15685,22-14b-5,9860.5,39.0958,12.1589,0.9649,1036.3768,74.0249,2.5049,124.5908
15686,22-14b-5,9861.0,40.7047,12.18,0.9804,1019.9918,69.8617,2.4565,123.8905
15687,22-14b-5,9861.5,39.9294,12.173,1.0559,947.0594,67.5502,2.3086,123.507
15688,22-14b-5,9862.0,38.0003,12.1871,1.2242,816.86,73.8548,2.2688,123.7478
15689,22-14b-5,9862.5,36.7123,12.1095,1.163,859.8452,72.398,2.2713,139.8509
15690,22-14b-5,9863.0,38.4544,12.0883,1.0598,943.5742,76.7654,2.1434,153.9462
15691,22-14b-5,9863.5,44.6705,11.9825,0.9623,1039.177,72.5972,2.1768,183.3382
15692,22-14b-5,9864.0,48.6594,12.0601,0.8461,1181.8934,72.4878,2.2836,191.888
15693,22-14b-5,9864.5,47.9541,12.046,0.8759,1141.6829,77.6389,2.1508,189.3901
15694,22-14b-5,9865.0,45.5688,11.9754,0.9133,1094.9305,73.6537,2.1269,185.7028
15695,22-14b-5,9865.5,44.2785,12.0989,0.9244,1081.7828,69.6594,2.3776,179.6562
15696,22-14b-5,9866.0,43.8027,12.1659,0.8915,1121.705,66.984,2.5394,177.5518
15697,22-14b-5,9866.5,44.0166,12.2083,0.9524,1049.979,66.1438,2.4557,169.8422
15698,22-14b-5,9867.0,41.0199,12.18,1.0083,991.7684,63.5383,2.5437,177.092
15699,22-14b-5,9867.5,39.7829,12.1412,0.9306,1074.5756,66.3942,2.5121,177.0068
15700,22-14b-5,9868.0,36.917,12.1166,0.8690000000000001,1150.7479,65.7169,2.4466,183.9917
15701,22-14b-5,9868.5,37.75,12.0883,0.8914,1121.8308,65.4548,2.4765,183.8822
15702,22-14b-5,9869.0,39.5229,12.1412,0.9028,1107.665,68.3008,2.4309,171.5482
15703,22-14b-5,9869.5,42.3309,12.1518,0.8218,1216.8411,73.3536,2.3285,154.9076
15704,22-14b-5,9870.0,42.7588,12.1942,0.8221,1216.3971,77.2383,2.3647,170.4015
15705,22-14b-5,9870.5,40.5081,12.1659,0.8328,1200.7686,80.5643,2.3141,154.1389
15706,22-14b-5,9871.0,35.3423,12.1589,0.8331,1200.3361,80.218,2.3037,149.0913
15707,22-14b-5,9871.5,32.2417,12.1942,0.8471,1180.4982,84.0594,2.3235,171.9077
15708,22-14b-5,9872.0,30.7212,12.0742,0.9064,1103.2656,84.9947,2.2813,160.3753
15709,22-14b-5,9872.5,30.2753,12.1307,0.9554,1046.682,89.0979,2.2957,151.8018
15710,22-14b-5,9873.0,28.1739,12.1095,1.0132,986.9719,88.9355,2.326,148.9979
15711,22-14b-5,9873.5,27.2112,12.0672,1.0813,924.8127,88.9324,2.3522,146.3783
15712,22-14b-5,9874.0,29.0504,12.0672,1.1599,862.1433,87.7187,2.33,145.2835
15713,22-14b-5,9874.5,32.3268,12.1236,1.2945,772.4989999999998,87.5872,2.3291,142.9605
15714,22-14b-5,9875.0,35.1083,12.2153,1.2836,779.0589,88.1655,2.3211,141.7771
15715,22-14b-5,9875.5,37.3341,12.2153,1.1312,884.0169999999998,86.0783,2.4579,142.7177
15716,22-14b-5,9876.0,42.7898,12.2153,1.0677,936.5927,87.9617,2.4554,146.66899999999995
15717,22-14b-5,9876.5,49.4578,12.2365,1.0705,934.1429,90.3001,2.4193,149.3916
15718,22-14b-5,9877.0,59.5691,12.2153,1.0945,913.6592,91.4032,2.4688,193.2877
15719,22-14b-5,9877.5,64.6382,12.2047,1.1311,884.0951,92.7614,2.4577,221.8941
15720,22-14b-5,9878.0,68.4534,12.2153,1.2056,829.4625,91.6603,2.4753,213.1116
15721,22-14b-5,9878.5,68.7628,12.2083,1.1604,861.7718,94.7645,2.4523,203.3066
15722,22-14b-5,9879.0,70.1617,12.1942,1.1333,882.3789,92.5406,2.435,163.0498
15723,22-14b-5,9879.5,70.8036,12.2047,1.3131,761.5566,95.8244,2.4638,166.0648
15724,22-14b-5,9880.0,68.8745,12.2859,1.5649,639.0184,94.3505,2.4683,169.4375
15725,22-14b-5,9880.5,68.7616,12.1589,1.4408,694.0589,96.5743,2.3644,173.2869
15726,22-14b-5,9881.0,63.7608,12.173,1.5459,646.8724,96.0641,2.4152,175.1566
15727,22-14b-5,9881.5,58.2644,12.1836,1.6634,601.1783,91.7143,2.4228,175.8986
15728,22-14b-5,9882.0,51.1909,12.2153,1.7784,562.3032,92.0078,2.4846,163.781
15729,22-14b-5,9882.5,47.6339,12.1836,1.9489,513.11,93.8377,2.4053,189.5752
15730,22-14b-5,9883.0,51.9286,12.2047,1.3471,742.3354,90.4544,2.4734,196.8737
15731,22-14b-5,9883.5,57.8232,12.3494,1.2576,795.1654,91.9166,2.423,205.8022
15732,22-14b-5,9884.0,62.46,12.1871,1.5979,625.8214,90.0015,2.4295,183.1636
15733,22-14b-5,9884.5,59.3419,12.2012,1.641,609.3845,86.4005,2.3787,170.5033
15734,22-14b-5,9885.0,51.5653,12.2365,1.7186,581.869,83.4998,2.2706,164.9139
15735,22-14b-5,9885.5,43.5273,12.1166,2.4713,404.6454,76.8029,2.5633,161.1112
15736,22-14b-5,9886.0,39.2483,12.3212,2.0194,495.1966,77.5831,2.4999,159.812
15737,22-14b-5,9886.5,38.2366,12.3988,1.6024,624.0639,75.8886,2.326,157.2331
15738,22-14b-5,9887.0,42.7768,12.3635,1.4546,687.4742,72.7742,2.3598,156.5185
15739,22-14b-5,9887.5,43.4186,12.3212,1.2834,779.1802,76.5887,2.3877,154.1284
15740,22-14b-5,9888.0,44.1688,12.2788,1.3029,767.5186,75.236,2.4378,151.295
15741,22-14b-5,9888.5,42.1742,12.2718,1.5064,663.8343,75.3587,2.461,150.415
15742,22-14b-5,9889.0,42.7359,12.2894,1.6534,604.8143,73.664,2.4314,140.5892
15743,22-14b-5,9889.5,40.7807,12.2577,1.7297,578.1349,73.5176,2.4489,134.4456
15744,22-14b-5,9890.0,39.95,12.3353,1.8682,535.2746,77.0599,2.1943,133.2635
15745,22-14b-5,9890.5,37.9976,12.815,1.9256,519.3187,78.9403,2.5326,136.1833
15746,22-14b-5,9891.0,39.8456,13.6616,1.9299,518.1616,82.9763,2.5454,142.6255
15747,22-14b-5,9891.5,41.7641,12.427,1.9772,505.7657,85.1352,2.3446,145.0925
15748,22-14b-5,9892.0,47.2198,12.4552,1.3409,745.7678,87.2055,2.462,168.90599999999995
15749,22-14b-5,9892.5,54.9364,12.4411,1.3036,767.1065,86.9671,2.4718,176.7727
15750,22-14b-5,9893.0,61.9133,12.307,1.4709,679.8558,86.8362,2.5569,178.0976
15751,22-14b-5,9893.5,60.6296,12.1942,1.7539,570.1579,83.14299999999999,2.5756,174.3187
15752,22-14b-5,9894.0,51.9719,12.2294,1.8082,553.0362,82.8701,2.5765,176.2891
15753,22-14b-5,9894.5,39.6282,12.2859,2.0171,495.7612,79.2759,2.5189,166.6236
15754,22-14b-5,9895.0,37.4086,12.2294,2.1286,469.7924,81.7167,2.5344,142.2157
15755,22-14b-5,9895.5,42.7439,12.2435,1.8128,551.6328,83.0029,2.5508,140.2747
15756,22-14b-5,9896.0,47.4054,12.2471,1.5012,666.1338,83.2922,2.5293,140.9189
15757,22-14b-5,9896.5,49.7319,12.1307,1.4469,691.1328,86.1094,2.542,140.6223
15758,22-14b-5,9897.0,49.8391,12.1166,1.2754,784.0677,88.1691,2.4989,140.4164
15759,22-14b-5,9897.5,53.5216,12.0883,1.231,812.3477,88.4289,2.3491,140.2074
15760,22-14b-5,9898.0,49.3731,12.2224,1.2803,781.0669,84.9671,2.395,143.8425
15761,22-14b-5,9898.5,42.2177,12.3141,1.4153,706.564,83.4559,2.5155,141.774
15762,22-14b-5,9899.0,32.3919,12.2859,1.7031,587.1646,80.175,2.6141,133.3282
15763,22-14b-5,9899.5,28.1965,12.173,1.9603,510.126,69.2762,2.605,108.8302
15764,22-14b-5,9900.0,25.9205,12.1377,1.5775,633.9144,63.1012,2.5484,103.2643
15765,22-14b-5,9900.5,27.7312,12.1377,1.5321,652.6989,64.6305,2.4823,106.0846
15766,22-14b-5,9901.0,30.6195,12.0672,1.3775,725.9528,74.3221,2.3854,111.1525
15767,22-14b-5,9901.5,34.6921,12.0354,1.0322,968.8045,75.0607,2.3159,125.3731
15768,22-14b-5,9902.0,37.3828,12.1236,0.9777,1022.8087,87.4013,2.3572,130.1152
15769,22-14b-5,9902.5,39.8432,12.1518,1.0,1000.0,85.4477,2.3174,135.1507
15770,22-14b-5,9903.0,39.6586,12.1589,0.9964,1003.613,87.9738,2.2906,139.3757
15771,22-14b-5,9903.5,38.2437,12.1095,0.8668,1153.6687,90.2164,2.3759,149.6703
15772,22-14b-5,9904.0,36.3402,12.0813,0.8079999999999999,1237.6238,90.2821,2.357,152.3312
15773,22-14b-5,9904.5,37.1463,12.046,0.7962,1255.9658,91.1462,2.2803,150.1095
15774,22-14b-5,9905.0,36.0962,11.9825,0.7832,1276.813,89.7079,2.3067,151.9295
15775,22-14b-5,9905.5,36.5021,11.9613,0.7671,1303.6111,89.2877,2.2916,150.9699
15776,22-14b-5,9906.0,34.2729,11.9966,0.7617,1312.8529,90.6466,2.2955,150.2997
15777,22-14b-5,9906.5,35.1556,12.0178,0.7663,1304.9719,90.2305,2.2902,150.8007
15778,22-14b-5,9907.0,35.0486,12.0178,0.7779,1285.5123,88.4411,2.3033,148.5764
15779,22-14b-5,9907.5,34.7271,12.0178,0.7888,1267.7485,88.3203,2.2977,145.4628
15780,22-14b-5,9908.0,35.6664,12.0107,0.7818,1279.0996,87.7205,2.3048,146.1185
15781,22-14b-5,9908.5,35.5686,12.0178,0.7904,1265.1821,86.5931,2.2967,146.2867
15782,22-14b-5,9909.0,34.1569,12.0389,0.8,1250.0,86.0689,2.2737,144.1691
15783,22-14b-5,9909.5,33.6211,12.0742,0.8101,1234.4155,86.6111,2.3047,152.4019
15784,22-14b-5,9910.0,34.8302,12.1095,0.8222,1216.2491,87.1723,2.3131,153.6472
15785,22-14b-5,9910.5,36.5418,12.1201,0.8138,1228.8032,87.0792,2.273,155.3575
15786,22-14b-5,9911.0,35.47,12.2435,0.8151,1226.8433,89.1882,2.2631,143.4202
15787,22-14b-5,9911.5,35.5602,12.3635,0.8959999999999999,1116.0714,90.416,2.3081,142.243
15788,22-14b-5,9912.0,36.5011,12.3988,0.945,1058.201,86.4157,2.3615,140.6465
15789,22-14b-5,9912.5,37.4439,12.3952,0.9953,1004.7222,84.7726,2.3656,139.6619
15790,22-14b-5,9913.0,35.6408,12.3776,1.081,925.0694,82.0889,2.3656,139.4508
15791,22-14b-5,9913.5,35.7932,12.3776,1.1934,837.942,81.14399999999998,2.3364,140.4028
15792,22-14b-5,9914.0,38.1467,12.3282,1.2398,806.5817,82.0835,2.3686,139.9414
15793,22-14b-5,9914.5,39.1542,12.4481,1.2668,789.3906,81.9713,2.4374,139.78
15794,22-14b-5,9915.0,39.9045,12.434,1.3366,748.1669999999998,81.5941,2.3442,139.2838
15795,22-14b-5,9915.5,41.2168,12.3564,1.5377,650.3219,80.2285,2.537,137.2708
15796,22-14b-5,9916.0,40.2759,12.307,1.8706,534.5878,81.094,2.5981,132.0402
15797,22-14b-5,9916.5,36.3504,12.4199,2.1676,461.3398,77.5793,2.5851,127.5016
15798,22-14b-5,9917.0,28.4195,12.2365,2.6128,382.7312,75.6488,2.5361,119.371
15799,22-14b-5,9917.5,23.6057,12.2435,3.0035,332.9449,64.4367,2.5021,108.4668
15800,22-14b-5,9918.0,21.8928,12.2577,3.6232,275.9991,61.1074,2.4539,118.9562
15801,22-14b-5,9918.5,22.0,12.2506,4.7533,210.3801,62.4116,2.4533,120.0029
15802,22-14b-5,9919.0,20.8337,12.2153,5.8801,170.0651,67.2407,2.4888,125.2029
15803,22-14b-5,9919.5,18.1132,12.173,7.4287,134.6131,70.995,2.4731,128.6349
15804,22-14b-5,9920.0,16.7085,12.0954,5.2985,188.7327,74.1058,2.5257,131.6005
15805,22-14b-5,9920.5,18.9592,12.0742,3.4607,288.9589,76.8613,2.5641,135.0403
15806,22-14b-5,9921.0,26.9191,12.0989,1.8136,551.3895,78.5568,2.5661,140.761
15807,22-14b-5,9921.5,39.1142,12.0954,1.1706,854.2628,75.2008,2.5608,144.2242
15808,22-14b-5,9922.0,47.5809,12.1236,1.7029,587.2335,75.6124,2.5041,146.8309
15809,22-14b-5,9922.5,47.0152,12.1201,2.8131,355.4797,76.2145,2.6148,142.7454
15810,22-14b-5,9923.0,39.3131,12.1095,2.8982,345.0417,77.1492,2.5142,138.0872
15811,22-14b-5,9923.5,33.4008,12.0813,2.8945,345.4828,75.4554,2.5521,133.2886
15812,22-14b-5,9924.0,30.9358,12.0389,3.9754,251.547,70.2142,2.5617,129.7112
15813,22-14b-5,9924.5,31.4706,12.0566,3.5272,283.511,71.7122,2.5183,129.1316
15814,22-14b-5,9925.0,34.5942,12.0566,3.2052,311.993,73.715,2.5257,129.6495
15815,22-14b-5,9925.5,34.3798,12.0566,3.14,318.4713,77.6501,2.5139,130.4601
15816,22-14b-5,9926.0,35.0437,12.046,2.89,346.0208,75.7478,2.5788,131.8571
15817,22-14b-5,9926.5,35.5556,12.0531,2.3835,419.5511,75.832,2.5804,131.9223
15818,22-14b-5,9927.0,36.3824,12.0566,2.059,485.6726,75.7107,2.5457,128.524
15819,22-14b-5,9927.5,34.5418,12.0672,2.5234,396.2907,76.9519,2.579,122.2085
15820,22-14b-5,9928.0,31.3528,12.0531,3.2602,306.7296,75.1022,2.541,117.2297
15821,22-14b-5,9928.5,32.1336,12.0354,2.6251,380.9379,71.1811,2.5103,120.788
15822,22-14b-5,9929.0,31.3541,12.0319,2.786,358.9375,67.994,2.5678,120.7224
15823,22-14b-5,9929.5,29.7293,12.0389,3.1253,319.9693,67.5831,2.6087,131.3429
15824,22-14b-5,9930.0,27.4786,12.0319,3.3674,296.965,68.0979,2.6384,128.3431
15825,22-14b-5,9930.5,28.2581,12.0566,3.3901,294.9766,70.443,2.6249,128.9377
15826,22-14b-5,9931.0,31.5525,12.0601,3.2978,303.2325,69.968,2.5587,128.9708
15827,22-14b-5,9931.5,36.0538,12.046,3.5243,283.7443,71.9628,2.6042,127.9957
15828,22-14b-5,9932.0,40.8953,12.0389,3.2125,311.284,73.4223,2.5651,129.2127
15829,22-14b-5,9932.5,41.7013,11.9613,2.914,343.1709,72.0527,2.5518,131.5895
15830,22-14b-5,9933.0,42.7456,11.9684,2.8097,355.9099,73.7707,2.5433,131.3874
15831,22-14b-5,9933.5,42.8528,11.9754,2.8358,352.6342,75.5512,2.5282,129.3172
15832,22-14b-5,9934.0,42.8174,11.9472,1.9888,502.8158,74.6368,2.5187,127.9885
15833,22-14b-5,9934.5,39.4153,11.9508,2.4575,406.9176,72.7531,2.4908,122.2495
15834,22-14b-5,9935.0,34.0901,11.9402,4.4443,225.0073,76.1108,2.6108,119.5647
15835,22-14b-5,9935.5,28.3276,11.9261,5.4368,183.9317,72.3469,2.5549,120.094
15836,22-14b-5,9936.0,25.8461,11.8978,4.1823,239.1029,69.5106,2.5995,114.4402
15837,22-14b-5,9936.5,26.2226,11.9084,3.7091,269.6072,66.0679,2.5881,117.186
15838,22-14b-5,9937.0,31.1526,11.9402,3.2663,306.1568,65.5804,2.571,117.143
15839,22-14b-5,9937.5,33.8673,11.8449,3.4188,292.5003,68.1369,2.5985,120.3903
15840,22-14b-5,9938.0,37.3155,11.8485,3.6117,276.8779,72.4458,2.5598,125.4107
15841,22-14b-5,9938.5,40.9294,12.0319,2.9109,343.5363,72.5092,2.4824,138.3332
15842,22-14b-5,9939.0,49.2264,12.1095,1.4966,668.1812,73.0069,2.4916,147.8433
15843,22-14b-5,9939.5,54.764,12.1095,1.1837,844.8087,90.6088,2.4751,166.2834
15844,22-14b-5,9940.0,57.2244,12.1024,1.2317,811.8860000000002,92.311,2.4717,174.0115
15845,22-14b-5,9940.5,57.4263,12.1095,1.2036,830.8408,93.3597,2.4715,183.0353
15846,22-14b-5,9941.0,57.3193,12.173,1.2464,802.3107,102.6546,2.4512,187.4617
15847,22-14b-5,9941.5,59.6047,12.2682,1.3077,764.7014,100.8671,2.4975,188.2394
15848,22-14b-5,9942.0,57.8048,12.3141,1.3653,732.4397,95.3157,2.5325,184.161
15849,22-14b-5,9942.5,57.6257,12.3353,1.4182,705.1191,89.6081,2.5407,180.1518
15850,22-14b-5,9943.0,52.5523,12.3423,1.6737,597.4786,90.1592,2.5319,170.5724
15851,22-14b-5,9943.5,50.8407,12.2365,1.7179,582.106,86.0086,2.481,161.1661
15852,22-14b-5,9944.0,48.8044,12.2012,1.9192,521.0505,81.8974,2.5248,151.9839
15853,22-14b-5,9944.5,53.6408,12.1659,2.0909,478.263,84.6128,2.532,149.2871
15854,22-14b-5,9945.0,54.529,12.1589,2.1202,471.6536,80.0757,2.5358,143.2385
15855,22-14b-5,9945.5,51.2888,12.2788,2.0787,481.0699,77.808,2.5662,136.289
15856,22-14b-5,9946.0,41.8801,12.4481,2.1232,470.9872,77.9506,2.557,132.6784
15857,22-14b-5,9946.5,30.7223,12.5046,2.2969,435.3694,75.5844,2.6165,129.61
15858,22-14b-5,9947.0,25.8143,12.5857,2.3777,420.5745,73.0462,2.5924,135.4315
15859,22-14b-5,9947.5,26.4574,12.5328,2.5185,397.0617,71.7048,2.552,136.0568
15860,22-14b-5,9948.0,31.9349,12.3635,2.5122,398.0575,74.2696,2.4906,138.1541
15861,22-14b-5,9948.5,37.0568,12.1871,1.9599,510.2301,77.8761,2.4878,140.7088
15862,22-14b-5,9949.0,40.2807,12.1307,1.6042,623.3636,83.7333,2.4949,144.1451
15863,22-14b-5,9949.5,45.4251,12.1377,1.3504,740.5214,83.1997,2.4612,148.4121
15864,22-14b-5,9950.0,48.6343,12.3141,1.414,707.2136,84.5974,2.4905,151.1158
15865,22-14b-5,9950.5,50.0189,12.4199,1.7131,583.7371,84.7222,2.4284,150.3158
15866,22-14b-5,9951.0,44.8527,12.4199,1.991,502.2602,81.5486,2.5426,148.94299999999996
15867,22-14b-5,9951.5,39.6655,12.4199,2.1926,456.0795,78.6418,2.5756,137.6606
15868,22-14b-5,9952.0,34.1792,12.307,2.4692,404.9895,73.5233,2.5369,135.9338
15869,22-14b-5,9952.5,32.5746,12.173,2.7899,358.4358,69.8918,2.5638,138.2913
15870,22-14b-5,9953.0,32.6549,12.1448,2.5496,392.2184,68.6166,2.5321,137.9589
15871,22-14b-5,9953.5,33.3184,12.1518,2.2006,454.4215,67.7964,2.4923,135.5422
15872,22-14b-5,9954.0,38.6959,12.2012,1.8501,540.5113,74.0873,2.5666,132.6175
15873,22-14b-5,9954.5,39.3005,12.2788,2.1844,457.7916,73.6294,2.5659,129.9297
15874,22-14b-5,9955.0,37.1394,12.3212,3.1833,314.1394,72.2979,2.6260000000000003,126.0449
15875,22-14b-5,9955.5,32.7452,12.3317,3.4354,291.0869,73.5426,2.5642,127.6142
15876,22-14b-5,9956.0,30.8291,12.2471,3.1421,318.2585,72.7915,2.5328,128.783
15877,22-14b-5,9956.5,35.4552,12.1166,3.0865,323.9916,75.2246,2.5651,125.9677
15878,22-14b-5,9957.0,36.5073,12.1942,3.2346,309.1572,71.4761,2.5666,124.4605
15879,22-14b-5,9957.5,37.8129,12.2259,3.1731,315.1492,72.0072,2.5691,119.9919
15880,22-14b-5,9958.0,33.9356,12.2153,3.2880000000000003,304.1362,71.7053,2.5844,117.9157
15881,22-14b-5,9958.5,31.2151,12.2224,3.5841,279.0101,68.7505,2.5584,112.4229
15882,22-14b-5,9959.0,27.3568,12.2859,3.6885,271.1129,65.6078,2.5166,110.6548
15883,22-14b-5,9959.5,24.5755,12.3423,4.2601,234.7363,66.649,2.4266,111.0821
15884,22-14b-5,9960.0,23.5645,12.3494,4.3058,232.2449,67.3639,2.5262,111.0405
15885,22-14b-5,9960.5,25.4936,12.2083,3.559,280.9778,72.3775,2.526,110.6649
15886,22-14b-5,9961.0,29.2377,12.1942,2.8006,357.0663,70.6466,2.4730000000000003,114.9
15887,22-14b-5,9961.5,34.4638,12.1942,2.8074,356.2015,74.4486,2.516,116.391
15888,22-14b-5,9962.0,36.399,12.1589,2.7217,367.4174,73.9937,2.5094,117.7744
15889,22-14b-5,9962.5,37.2772,12.1659,2.5425,393.3137,72.1759,2.518,132.3142
15890,22-14b-5,9963.0,36.2864,12.2012,2.6574,376.3077,75.2936,2.4686,133.3364
15891,22-14b-5,9963.5,37.9951,12.2577,2.7364,365.4437,71.5963,2.481,140.1076
15892,22-14b-5,9964.0,36.796,12.1942,3.1437,318.0965,69.0899,2.5254,146.5667
15893,22-14b-5,9964.5,40.4519,12.1024,2.9009,344.7206,72.1034,2.5780000000000003,151.5024
15894,22-14b-5,9965.0,42.4594,12.1095,2.5592,390.7471,70.7083,2.5919,156.4586
15895,22-14b-5,9965.5,44.4919,12.1095,3.1135,321.1819,73.04899999999998,2.5967,154.8402
15896,22-14b-5,9966.0,40.8877,12.0883,4.3255,231.1871,73.0652,2.5955,151.8252
15897,22-14b-5,9966.5,40.0935,12.0883,2.6751,373.8178,74.2557,2.5469,151.3681
15898,22-14b-5,9967.0,42.0466,12.0883,2.2329,447.8481,72.4269,2.5317,149.7085
15899,22-14b-5,9967.5,42.1964,12.173,2.381,419.9916,70.7156,2.5449,141.8148
15900,22-14b-5,9968.0,40.7688,12.1518,2.5241,396.1808,71.6417,2.5304,148.9416
15901,22-14b-5,9968.5,36.3553,12.1236,2.4376,410.2396,73.6272,2.6241,148.8211
15902,22-14b-5,9969.0,36.5568,12.1518,2.5069,398.899,72.6213,2.5521,143.4382
15903,22-14b-5,9969.5,38.1367,12.1589,2.6935,371.2642,71.8971,2.5264,137.8668
15904,22-14b-5,9970.0,44.2651,12.1377,2.3477,425.9488,75.8403,2.521,137.4593
15905,22-14b-5,9970.5,44.9704,12.0742,2.0588,485.7198,71.9395,2.4887,138.2094
15906,22-14b-5,9971.0,40.3896,12.0742,3.1224,320.2664,74.7509,2.5889,134.9774
15907,22-14b-5,9971.5,35.01,12.0672,3.8156,262.082,71.5063,2.5741,130.2611
15908,22-14b-5,9972.0,32.8136,12.1236,2.6013,384.4232,70.8521,2.6023,128.9407
15909,22-14b-5,9972.5,34.0782,12.2647,2.2259,449.2565,69.6622,2.6056,128.8897
15910,22-14b-5,9973.0,35.5759,12.3317,2.3153,431.9095,69.1465,2.5768,126.5204
15911,22-14b-5,9973.5,37.2515,12.2718,2.3266,429.8117,70.5102,2.5728,128.2637
15912,22-14b-5,9974.0,39.2063,12.2365,2.2865,437.3497,67.9753,2.5413,129.6902
15913,22-14b-5,9974.5,38.694,12.2012,2.4575,406.9176,65.934,2.5939,126.2311
15914,22-14b-5,9975.0,36.5299,12.1589,3.0642,326.3495,65.516,2.6092,116.2248
15915,22-14b-5,9975.5,33.4177,12.1518,3.5767,279.5873,61.1299,2.6248,112.365
15916,22-14b-5,9976.0,30.8277,12.1166,3.2224,310.3277,60.39100000000001,2.6213,110.6776
15917,22-14b-5,9976.5,29.8853,12.1518,3.1901,313.4698,59.1684,2.6026,107.3856
15918,22-14b-5,9977.0,27.2059,12.1942,3.3177,301.4136,60.8209,2.592,105.8815
15919,22-14b-5,9977.5,27.4588,12.2506,3.1615,316.3055,64.5582,2.5767,100.8818
15920,22-14b-5,9978.0,28.7434,12.1871,3.1113,321.4091,63.218,2.5665,99.2195
15921,22-14b-5,9978.5,34.0779,12.0813,3.3246,300.7881,63.4829,2.6045,99.1595
15922,22-14b-5,9979.0,35.69,12.0672,3.8376,260.5795,65.9182,2.556,110.5142
15923,22-14b-5,9979.5,35.2614,12.0566,4.633,215.8429,61.2452,2.5593,124.6726
15924,22-14b-5,9980.0,32.694,12.0601,3.9438,253.5626,64.7441,2.5686,128.4319
15925,22-14b-5,9980.5,35.0265,12.1095,3.0957,323.0287,64.6242,2.5437,131.8094
15926,22-14b-5,9981.0,41.7785,12.1518,2.4074,415.3859,62.9085,2.4761,140.0151
15927,22-14b-5,9981.5,46.2136,12.1871,1.7775,562.5879,63.4838,2.4928,150.4213
15928,22-14b-5,9982.0,45.1182,12.1518,2.0678,483.6057,62.3559,2.4814,139.9775
15929,22-14b-5,9982.5,40.081,12.1307,2.6488,377.5294,63.2352,2.5095,140.2353
15930,22-14b-5,9983.0,34.7408,12.173,3.4677,288.3756,64.5075,2.4179,141.6355
15931,22-14b-5,9983.5,35.3826,12.1518,3.0596,326.8401,68.4608,2.4346,145.8927
15932,22-14b-5,9984.0,41.9203,12.1201,2.1166,472.4558,67.9056,2.5057,149.4432
15933,22-14b-5,9984.5,51.4924,12.1942,1.6536,604.7411,70.9273,2.5274,150.868
15934,22-14b-5,9985.0,55.4827,12.1836,1.4084,710.0255,73.5183,2.5798,153.2516
